Vp,ne,Te,p,I1,I2,log10_sigma_I,sigma_I
19.24873009706904,5.843199081826667e+16,5.334028481720347,2.974182497114887,-8.941860747041237e-06,-0.00011637845547758652,-4.735313191172342,1.8394450085207298e-05
19.184574148038948,5.801200250184056e+16,5.259786975661056,2.98186376413486,-9.771786821458788e-06,-0.00010277105838010434,-4.7545219525146445,1.759859704986697e-05
18.963778792991757,5.650601954130024e+16,5.177692975361838,2.938543092339849,-9.317605447956153e-06,-0.00011206997397714136,-4.763914520377397,1.7222075135813426e-05
19.202297096722372,5.79418873777157e+16,5.263150084502623,2.8290604428546633,-9.529739170436213e-06,-0.00010741179426779907,-4.716535279121452,1.920722928984798e-05
18.853399311290918,5.454545047404842e+16,5.171546352609266,2.9488959575920295,-9.867583350665291e-06,-0.00010249340151732671,-4.745054915910536,1.7986434648780767e-05
19.18439304126908,5.860527483944477e+16,5.184665248697875,2.9809878000787604,-9.731888695979781e-06,-0.00010289400940733696,-4.7169764176595175,1.9187729278747764e-05
19.031432997320913,5.705771503816067e+16,5.258347427707462,2.932845747526044,-9.019044366080501e-06,-0.00012401979625694705,-4.719773010434662,1.9064568916860046e-05
18.898632301828645,5.570349892935114e+16,5.327416166289739,2.9911137463804547,-8.497204992328447e-06,-0.00013322211008533376,-4.736888419625737,1.832785247131397e-05
18.883305724380218,5.6746957898468e+16,5.054705290955844,2.979320541659347,-1.0048646725537675e-05,-9.946174357631718e-05,-4.710520489622528,1.9475091660464218e-05
19.79707262346953,6.362064446013906e+16,5.401858959956712,2.955817634758162,-9.500907504179077e-06,-0.00010114874603531568,-4.7212934926727765,1.8997939807177076e-05
18.856724277930738,5.492578668407414e+16,5.149502307494377,2.9292904493683936,-1.0259953570443837e-05,-9.730379463213264e-05,-4.777888733443099,1.6676744172021803e-05
18.936245813197143,5.61760897779561e+16,5.147307189550212,2.917705545887216,-1.0312740746258933e-05,-0.00010151607302789911,-4.7422291586226875,1.8103845780406604e-05
18.986542798983375,5.575682644263029e+16,5.177312646581996,2.9717563593673613,-1.013376698882581e-05,-9.62954157575583e-05,-4.714971356096904,1.927652047335895e-05
18.986542798983375,5.575682644263029e+16,5.177312646581996,2.9717563593673613,-1.013376698882581e-05,-9.62954157575583e-05,-4.714971356096904,1.927652047335895e-05
18.933938775097904,5.641451154906752e+16,5.220824757960454,2.9848741748297245,-9.190402015504231e-06,-0.00011666949935139857,-4.752087755659776,1.7697513176082754e-05
18.943772159696977,5.617766258291386e+16,5.124103787208529,2.9698511209161227,-1.0503151618333371e-05,-9.129340311039846e-05,-4.740210062415278,1.8188209065417724e-05
19.706818993196933,6.160072064592282e+16,5.456500007324927,2.9823074120976063,-9.65262735856757e-06,-0.0001020000891140075,-4.750644361900845,1.7756429365928416e-05
19.104047972949814,5.77031882700187e+16,5.1960396396964175,2.964197046805781,-9.707740463426868e-06,-0.00010722639206345828,-4.716759156105291,1.9197330595297814e-05
19.767526869047828,6.29349680783987e+16,5.398415666370564,2.9855532230966912,-9.689498610175129e-06,-0.00010026638421084012,-4.746532218731824,1.7925355657230824e-05
19.031432997320913,5.705771503816067e+16,5.258347427707462,2.932845747526044,-9.019044366080501e-06,-0.00012401979625694705,-4.719773010434662,1.9064568916860046e-05
18.873913028201475,5.661836316541672e+16,5.0217314443727625,2.9168639462844657,-1.0094615319514025e-05,-9.697645522732841e-05,-4.730920325412864,1.8581453145490722e-05
19.184574148038948,5.801200250184056e+16,5.259786975661056,2.98186376413486,-9.771786821458788e-06,-0.00010277105838010434,-4.7545219525146445,1.759859704986697e-05
18.933938775097904,5.641451154906752e+16,5.220824757960454,2.9848741748297245,-9.190402015504231e-06,-0.00011666949935139857,-4.752087755659776,1.7697513176082754e-05
19.183526889961662,5.792611747028389e+16,5.222147917043106,2.948285011810666,-9.584857132575889e-06,-0.00010469283909909748,-4.744554528639561,1.8007170279211828e-05
18.964366309878738,5.645413203553731e+16,5.060456035657028,2.9713282837035697,-1.0858025491162929e-05,-8.388776402868878e-05,-4.761573777386671,1.731514858252238e-05
19.11131363183483,5.791440895797765e+16,5.0438967222557025,2.9310877340249455,-1.1056715255973709e-05,-7.486345747175285e-05,-4.740678688017869,1.8168593657392667e-05
19.278373563747515,5.804811501292517e+16,5.319686105174647,2.9831712157508825,-1.012549787272936e-05,-0.00010073920408981522,-4.731598065512541,1.8552478394021193e-05
19.055494276331576,5.744368474036947e+16,5.2001493972574,2.9985866520913396,-9.274766889057011e-06,-0.00011177051007229231,-4.688398377676783,2.0492815135333902e-05
18.906710153957906,5.517770209621224e+16,5.205024815773963,2.8525324721141807,-9.703049605618616e-06,-0.00010766774766316455,-4.732448478797636,1.851618542299399e-05
18.963778792991757,5.650601954130024e+16,5.177692975361838,2.938543092339849,-9.317605447956153e-06,-0.00011206997397714136,-4.763914520377397,1.7222075135813426e-05
19.18439304126908,5.860527483944477e+16,5.184665248697875,2.9809878000787604,-9.731888695979781e-06,-0.00010289400940733696,-4.7169764176595175,1.9187729278747764e-05
19.071101389587998,5.735468473687448e+16,5.3163917863516135,2.9715137974786834,-8.391257552362366e-06,-0.00012991277782455936,-4.739680356560731,1.8210406627490353e-05
19.360972948657686,6.005584189662416e+16,5.2532847674381555,2.9301287549349215,-9.798657568013376e-06,-9.801456934577062e-05,-4.645470121087111,2.2621941705231968e-05
19.731054947417107,6.245889355585099e+16,5.45265273946449,2.9829767722790264,-9.52416058014533e-06,-0.00010487395612826002,-4.712275675098317,1.9396542613818998e-05
19.060287976903755,5.61350151923899e+16,5.243776112088108,2.9400273028335016,-1.020567575058147e-05,-9.465846105542915e-05,-4.718279021469792,1.9130264667087937e-05
18.963778792991757,5.650601954130024e+16,5.177692975361838,2.938543092339849,-9.317605447956153e-06,-0.00011206997397714136,-4.763914520377397,1.7222075135813426e-05
18.986542798983375,5.575682644263029e+16,5.177312646581996,2.9717563593673613,-1.013376698882581e-05,-9.62954157575583e-05,-4.714971356096904,1.927652047335895e-05
18.963778792991757,5.650601954130024e+16,5.177692975361838,2.938543092339849,-9.317605447956153e-06,-0.00011206997397714136,-4.763914520377397,1.7222075135813426e-05
18.971944282859752,5.677121458902794e+16,5.25110441760807,2.8813983101182306,-8.545852174438322e-06,-0.00012684119806910706,-4.69417764615421,2.022191841237226e-05
19.238848061783266,5.898042261593712e+16,5.21300462505758,2.89999811199952,-9.920420646734797e-06,-0.00010224041979428437,-4.753735411869659,1.763049833918834e-05
18.933938775097904,5.641451154906752e+16,5.220824757960454,2.9848741748297245,-9.190402015504231e-06,-0.00011666949935139857,-4.752087755659776,1.7697513176082754e-05
18.829668107299625,5.484808850274522e+16,5.225199502162229,2.9746513186025716,-9.344917864626803e-06,-0.00011711879003815408,-4.7027163501623015,1.982821639094309e-05
19.047561284203105,5.692476420944387e+16,5.323223099489918,2.789814842874243,-8.571397649162645e-06,-0.00012920405139614857,-4.704430392150806,1.9750114049124934e-05
18.829668107299625,5.484808850274522e+16,5.225199502162229,2.9746513186025716,-9.344917864626803e-06,-0.00011711879003815408,-4.7027163501623015,1.982821639094309e-05
