metric,bayes_median,bayes_q16,bayes_q84,legacy_value,legacy_std,delta
Vp,11.91131931686773,11.564911253503006,12.128870428287877,10.891247,0.23635327003872839,1.0200723168677293
Te,1.9718208477417356,1.8906689986239822,2.047721084906391,0.9850688326330086,0.016534756659506763,0.986752015108727
ne,4.5583762124056064e+17,3.9467840149484224e+17,4.923156807776903e+17,3.8787001474189645e+17,6.998271637114828e+16,6.796760649866419e+16
n_qn,4.5583762124056064e+17,3.9467840149484224e+17,4.923156807776903e+17,2.157871322429143e+17,2.7426551764292115e+17,2.4005048899764634e+17
p,2.798487794704948,2.5950495727870666,2.9249696757679544,,,
