Vp,ne,Te,p,I1,I2,log10_sigma_I,sigma_I
18.966759180575995,1.6621574934872058e+17,3.589950785759962,2.500305768565197,-9.099181751957494e-06,-4.199980933599495e-05,-4.85102161931537,1.409218645330107e-05
19.155555018958356,1.69640032084429e+17,3.657941435486847,2.6276625734716657,-9.325734648271819e-06,-3.3432168302739707e-05,-4.841795087500616,1.4394776045619273e-05
19.76464235160136,1.9012463299913757e+17,3.8629964843166094,2.7481895507743452,-9.106235633429697e-06,-3.686704483970432e-05,-4.848425165023301,1.4176689744696733e-05
18.564610302343084,1.6069770431279392e+17,3.3941510279101923,2.078112788334588,-8.743265904146216e-06,-5.672897964300455e-05,-4.821934637733591,1.5068338308988886e-05
18.44357158193527,1.4879691311569558e+17,3.4452524126541,2.443154861566092,-9.251597196624668e-06,-4.469632102193505e-05,-4.842336607357211,1.4376838448912795e-05
19.548652860320573,1.8810840040150096e+17,3.7259433400188855,2.5313391498487663,-9.324167818161285e-06,-2.998861136892933e-05,-4.856113662118977,1.3927922382515618e-05
18.506736606197972,1.524574543336857e+17,3.4467404863303996,2.339157553652689,-8.951109626253268e-06,-5.08094575735335e-05,-4.836931431143004,1.4556888947945813e-05
19.77890692221967,1.9314840464724707e+17,3.829758242567589,2.65297545806784,-9.392963947135648e-06,-2.7548406341341286e-05,-4.836842714207453,1.4559862908123203e-05
20.848248643789354,2.3810991203569027e+17,4.1205243704598775,2.745907691010781,-9.043515288587544e-06,-2.622447677392073e-05,-4.838495042301621,1.4504573319386273e-05
19.15851627561843,1.6784040812179424e+17,3.685459138263134,2.5740805584840767,-9.273661455468812e-06,-3.71604586198275e-05,-4.8494384847612855,1.414365047306699e-05
19.968247011427668,2.042573926809696e+17,3.8403952584398136,2.5607581730937135,-9.37798365996433e-06,-2.786763187928934e-05,-4.826658696264844,1.4905319981660406e-05
20.069651964236446,2.0528553098347645e+17,3.9088167038110293,2.6123258908681173,-9.076024473315307e-06,-3.332011730523832e-05,-4.847298067792829,1.4213529401595201e-05
20.294750401870907,2.1723983437425216e+17,3.9424418672732187,2.697041701341993,-9.489434374333923e-06,-2.4296060017633264e-05,-4.836276352776428,1.4578862744302995e-05
18.966759180575995,1.6621574934872058e+17,3.589950785759962,2.500305768565197,-9.099181751957494e-06,-4.199980933599495e-05,-4.85102161931537,1.409218645330107e-05
18.44357158193527,1.4879691311569558e+17,3.4452524126541,2.443154861566092,-9.251597196624668e-06,-4.469632102193505e-05,-4.842336607357211,1.4376838448912795e-05
18.309298471331154,1.4151606396405762e+17,3.461423387236993,2.4367244964436123,-8.670578569740738e-06,-5.8402882988892874e-05,-4.827752900170299,1.4867813332515464e-05
20.79135865526392,2.4129458863024013e+17,4.061676333946623,2.6141041412813237,-9.073879417798524e-06,-2.5304682553666663e-05,-4.853288859119106,1.4018809715462364e-05
20.77595495492777,2.398867807146741e+17,4.069489870274551,2.662545437261959,-9.165651450124095e-06,-2.5871453974903036e-05,-4.849423164453419,1.4144149417701579e-05
