bias_voltage_v,probe_current_a,ion_current_a,corrected_ion_current_a,electron_current_a,electron_current_smooth_a,dIe_dV_a_per_v,ln_electron_current,semilog_fit_ln_current,semilog_fit_current_a,legacy_total_model_a,semilog_window,legacy_model_valid
-20.999941,-0.000373,-0.00047886737802042216,-0.0004154826032166377,0.00010586737802042214,6.421271624210415e-05,-1.238821129183084e-06,-9.153323397945497,,4.583095551267628e-13,-0.0004788673775621126,0,1
-9.82213,-0.000329,-0.00033529149930830736,-0.00034310917079102257,6.291499308307385e-06,5.036540779728905e-05,-6.64907378338355e-05,-11.976311151855207,,4.2612000931051184e-10,-0.00033529107318829807,0,1
-9.654826,-0.000301,-0.00033314252588121583,-0.00034190957646092684,3.214252588121583e-05,3.9077842482918666e-05,-6.095758947042112e-05,-10.345330610786004,,4.720207397644434e-10,-0.00033314205386047606,0,1
-9.49043,-0.000301,-0.0003310309049067015,-0.00034072671901608383,3.00309049067015e-05,3.010824337334853e-05,-4.739332947148017e-05,-10.413283542999745,,5.219368831390196e-10,-0.00033103038296981835,0,1
-9.317453,-0.000317,-0.00032880906336975075,-0.0003394776700392559,1.180906336975074e-05,2.3214833542934164e-05,-3.501877770347356e-05,-11.346643239134552,,5.801678513258826e-10,-0.00032880848320189943,0,1
-9.15084,-0.00031,-0.00032666896564579906,-0.0003382702142143816,1.6668965645799064e-05,1.8155836066031095e-05,-2.567478704848339e-05,-11.001961911968968,,6.423907984106977e-10,-0.00032666832325500063,0,1
-8.986071,-0.000304,-0.00032455255358985037,-0.00033707186821475377,2.0552553589850355e-05,1.4689474016994826e-05,-1.692974028810786e-05,-10.792525362462126,,7.104855862042076e-10,-0.00032455184310426415,0,1
-8.820972,-0.000304,-0.000322431902775528,-0.0003358668337343845,1.8431902775527958e-05,1.2573970470180904e-05,-9.396307191079624e-06,-10.901427548229899,,7.859571452635556e-10,-0.0003224311168183827,0,1
-8.647822,-0.000298,-0.00032020783910161163,-0.00033459837370347796,2.2207839101611652e-05,1.1567548499944865e-05,-3.2598470374512034e-06,-10.715065218730443,,8.7373650342069e-10,-0.00032020696536510824,0,1
-8.484463,-0.0003,-0.00031810953810416833,-0.0003333972160628993,1.810953810416836e-05,1.1428431180642202e-05,1.0196277478453214e-06,-10.919071791409761,,9.65521617213983e-10,-0.00031810857258255114,0,1
-8.318151,-0.0003,-0.00031597330664164235,-0.0003321698834409023,1.597330664164238e-05,1.1914841586628384e-05,1.2171340817383588e-05,-11.044591563842296,,1.0688769706086522e-09,-0.00031597223776467175,0,1
-8.151701,-0.000291,-0.0003138353026074328,-0.0003309369750257832,2.2835302607432785e-05,1.5481144029212544e-05,4.1934797907269155e-06,-10.687202859502143,,1.1833959693289825e-09,-0.0003138341192114635,0,1
-7.986476,-0.0003,-0.00031171303335809507,-0.00032970858076161524,1.1713033358095096e-05,1.3347777501111187e-05,-9.678107968175678e-06,-11.354808373925747,,1.3092034498771313e-09,-0.0003117117241546452,0,1
-7.814808,-0.000305,-0.000309508005562693,-0.00032842741820343456,4.508005562693011e-06,1.2263140154541426e-05,-2.74581607296062e-06,-12.30965572782721,,1.4541030845871099e-09,-0.0003095065514596084,0,1
-7.652228,-0.000296,-0.00030741971060395596,-0.00032720945466801213,1.1419710603955975e-05,1.2366780568213764e-05,-3.45711170001117e-06,-11.380169695217225,,1.6060898827777865e-09,-0.0003074181045140732,0,1
-7.482001,-0.000292,-0.000305233192053452,-0.0003259293263311195,1.3233192053452e-05,1.1048493861399556e-05,-8.267775055184675e-06,-11.23278233505779,,1.7822771119141478e-09,-0.0003052314097763401,0,1
-7.317227,-0.000291,-0.0003031167157738915,-0.0003246853980723053,1.2116715773891496e-05,9.602685377212138e-06,-7.14602190039853e-06,-11.320924589795196,,1.9712082944888725e-09,-0.00030311474456559706,0,1
-7.148155,-0.000295,-0.00030094503287769525,-0.0003234040495362821,5.945032877695234e-06,8.67700394864361e-06,-6.253465861438157e-06,-12.032954497526436,,2.185904480863532e-09,-0.0003009428469732144,0,1
-6.983977,-0.000291,-0.000298836212052652,-0.0003221549139461425,7.836212052651965e-06,7.526226525283523e-06,-5.6940306148817e-06,-11.756754996909187,,2.4167414729468047e-09,-0.00029883379531117903,0,1
-6.819113,-0.000294,-0.00029671857974808056,-0.0003208956660453352,2.7185797480805667e-06,6.805237084968865e-06,-4.435698120034069e-06,-12.815400965465871,,2.6730764718074337e-09,-0.00029671590667160874,0,1
-6.649852,-0.000287,-0.0002945444691993612,-0.00031959767163301344,7.544469199361229e-06,6.0435922881835995e-06,-4.655401024055928e-06,-11.79469581952987,,2.964559945025407e-09,-0.0002945415046394162,0,1
-6.48314,-0.000284,-0.0002924030998478974,-0.00031831405062572387,8.4030998478974e-06,5.2419351936741415e-06,-2.591276663562471e-06,-11.686909890678054,,3.2827074336903253e-09,-0.00029239981714046374,0,1
-6.314609,-0.000288,-0.00029023836594648943,-0.00031701114110173323,2.238365946489421e-06,5.182995682175664e-06,-2.3528305398218114e-06,-13.00976444647766,,3.6390428828093096e-09,-0.00029023472690360664,0,1
-6.148465,-0.000275,-0.00028810429239731726,-0.0003157214223527005,1.3104292397317244e-05,4.463996736535601e-06,-5.485277112711666e-06,-11.242570717509919,,4.028174517967267e-09,-0.0002881002642227993,0,1
