metric,bayes_median,bayes_q16,bayes_q84,legacy_value,legacy_std,delta
Vp,16.064847154985255,15.397033342623242,16.976268076659053,13.910479,0.16657599999999917,2.1543681549852547
Te,2.679573125336765,2.497578883651852,2.9271634332025704,1.7265760816359301,0.05,0.9529970437008348
ne,1.0835249057207197e+17,9.007653958512048e+16,1.4180851714015102e+17,5.1962708488663864e+16,5069385872170735.0,5.6389782083408104e+16
n_qn,1.0835249057207197e+17,9.007653958512048e+16,1.4180851714015102e+17,1.4065537047569165e+18,1.9156809583910454e+18,-1.2982012141848445e+18
p,1.8950977432920983,1.741347487536847,2.124134296785039,,,
