parameter,median,mean,std,q16,q84,q2.25,q97.75
Vp,18.58979617866975,18.69700722211264,0.7666519266835814,17.821439495800416,19.527906991004755,17.4768127237324,20.028715980932656
ne,2.060073809770128e+17,2.1113265279336205e+17,3.79475441871026e+16,1.68131898292532e+17,2.5484987905834826e+17,1.526012631200831e+17,2.7974714340264778e+17
Te,3.235172448904752,3.2634382387652763,0.2181794610122873,3.034178409912595,3.4866507185509272,2.9081836169283104,3.651492727607233
p,2.7350837819373734,2.715721546708931,0.17009262135928446,2.5405324327716574,2.924874876098483,2.4180748222510045,2.9710654900781517
I1,-6.4130245739033856e-06,-6.4421856898085065e-06,3.9347410873904547e-07,-6.788748979339472e-06,-6.080453080693619e-06,-7.326082389173816e-06,-5.739911848687564e-06
I2,-2.7612794052176218e-05,-2.7184695804361803e-05,9.42752681764385e-06,-3.604425584139717e-05,-1.7700724834534567e-05,-4.541190571935583e-05,-1.0525874216446574e-05
log10_sigma_I,-4.7792964064414525,-4.781715672786163,0.030045361371728824,-4.811917130445154,-4.753390153540191,-4.842753961707197,-4.73110504652397
sigma_I,1.662277756810872e-05,1.6569528830545154e-05,1.1469070078513006e-06,1.542003730923157e-05,1.7644520229958625e-05,1.4363035272025646e-05,1.857503322603407e-05
n_qn,2.060073809770128e+17,2.1113265279336205e+17,3.79475441871026e+16,1.68131898292532e+17,2.5484987905834826e+17,1.526012631200831e+17,2.7974714340264778e+17
