bias_voltage_v,probe_current_a,ion_current_a,corrected_ion_current_a,electron_current_a,electron_current_smooth_a,dIe_dV_a_per_v,ln_electron_current,semilog_fit_ln_current,semilog_fit_current_a,legacy_total_model_a,semilog_window,legacy_model_valid
-21.00024,-0.000239,-0.00030003019531533987,-0.0002651598589713906,6.103019531533986e-05,3.99048435244639e-05,-7.66351100100986e-07,-9.7041418110961,,2.0803496029344143e-13,-0.0003000301951073049,0,1
-9.823229,-0.000202,-0.0002154970631497667,-0.000219342685273195,1.3497063149766703e-05,3.1339328848773075e-05,-4.0878153055620285e-05,-11.213038440647844,,2.4905540859835454e-10,-0.0002154968140943581,0,1
-9.654927,-0.0002,-0.00021422417407327476,-0.0002185793925617279,1.4224174073274747e-05,2.4357799798525806e-05,-3.7519097948580044e-05,-11.160567641270228,,2.7710637128767413e-10,-0.00021422389696690346,0,1
-9.490015,-0.000198,-0.00021297692399078945,-0.00021782888000388185,1.4976923990789467e-05,1.881084124995926e-05,-2.933329660785721e-05,-11.108999942029358,,3.076546161628823e-10,-0.0002129766163361733,0,1
-9.318588,-0.000198,-0.00021168040014843593,-0.0002170459668038145,1.3680400148435943e-05,1.4549038079310564e-05,-2.1854584472842918e-05,-11.199546395580999,,3.4298458177817897e-10,-0.00021168005716385414,0,1
-9.153745,-0.000197,-0.00021043367192158087,-0.00021629045022151733,1.343367192158088e-05,1.1422975162816887e-05,-1.587810115131456e-05,-11.217746172916927,,3.807785883021288e-10,-0.00021043329114299258,0,1
-8.985687,-0.000197,-0.0002091626282476074,-0.00021551747198895677,1.2162628247607417e-05,9.283237376715363e-06,-1.02919144352792e-05,-11.31714256599737,,4.235999063065124e-10,-0.0002091622046477011,0,1
-8.820692,-0.000196,-0.00020791475042574082,-0.00021475587535205076,1.191475042574083e-05,7.980409597243155e-06,-5.783666688999727e-06,-11.337733393856961,,4.703223727275491e-10,-0.0002079142801033681,0,1
-8.649184,-0.000196,-0.00020661761397025615,-0.00021396134199215403,1.0617613970256157e-05,7.3650767006374e-06,-1.998371674757618e-06,-11.452996240627177,,5.243594598810528e-10,-0.00020661708961079627,0,1
-8.484017,-0.000195,-0.00020536843529087658,-0.00021319338527616525,1.0368435290876579e-05,7.28782356313525e-06,7.117422111960138e-07,-11.476744435161917,,5.822590657303227e-10,-0.00020536785303181085,0,1
-8.319161,-0.000195,-0.00020412160874339551,-0.0002124241061122305,9.121608743395518e-06,7.59923506097383e-06,6.663311402568154e-06,-11.604864372132068,,6.464244301251456e-10,-0.0002041209623189654,0,1
-8.151116,-0.000193,-0.00020285066339004802,-0.00021163706800137743,9.850663390048022e-06,9.536791728696917e-06,3.371565892488724e-06,-11.52797175580468,,7.191136243231967e-10,-0.0002028499442764237,0,1
-7.986237,-0.000192,-0.00020160366289069022,-0.0002108620027511932,9.603662890690211e-06,8.772882752820799e-06,-4.4166983191384254e-06,-11.553365981149035,,7.983721029401018e-10,-0.00020160286451858728,0,1
-7.814679,-0.000192,-0.00020030614827895178,-0.00021005250479025068,8.306148278951778e-06,8.053800906734024e-06,-3.7863992269373608e-06,-11.69851456088619,,8.901282666382704e-10,-0.00020030525815068514,0,1
-7.650102,-0.000191,-0.00019906143184336686,-0.00020927300403903926,8.061431843366855e-06,7.494600788290973e-06,-3.531444277174959e-06,-11.728419369162882,,9.88046212598415e-10,-0.00019906044379715425,0,1
-7.481791,-0.000191,-0.00019778847469874923,-0.00020847280305718997,6.788474698749225e-06,6.877216124355933e-06,-3.6284869266771845e-06,-11.900284280988336,,1.099335544574645e-09,-0.00019778737536320465,0,1
-7.317099,-0.00019,-0.0001965428885037806,-0.00020768682352322328,6.5428885037805925e-06,6.286019988089631e-06,-3.6438946902004783e-06,-11.937131822756696,,1.2203561845860428e-09,-0.000196541668147596,0,1
-7.145294,-0.00019,-0.00019524350580014846,-0.0002068637151982626,5.243505800148446e-06,5.650268981589231e-06,-3.713739359074161e-06,-12.158520237512851,,1.3608237172268727e-09,-0.00019524214497643124,0,1
-6.983628,-0.000189,-0.0001940208056216589,-0.0002060861800830292,5.0208056216588775e-06,5.047857690712155e-06,-3.787522809720742e-06,-12.201920154734392,,1.507734396843365e-09,-0.00019401929788726206,0,1
-6.818782,-0.000189,-0.0001927740547054286,-0.00020529031836443785,3.7740547054285905e-06,4.413203939604166e-06,-3.7283482847863657e-06,-12.487360615778883,,1.6738771882488658e-09,-0.00019277238082824035,0,1
-6.647139,-0.000188,-0.00019147589722805873,-0.00020445834920841888,3.475897228058739e-06,3.7949970499878025e-06,-3.829811402807411e-06,-12.569657917149327,,1.8663549340532546e-09,-0.00019147403087312468,0,1
-6.48253,-0.000187,-0.00019023093877247138,-0.00020365728186601414,3.2309387724713885e-06,3.1285654886750604e-06,-3.6591717827207776e-06,-12.642737821325797,,2.0717040603600255e-09,-0.00019022886706841102,0,1
-6.314046,-0.000186,-0.00018895667320721567,-0.00020283408061436709,2.9566732072156714e-06,2.579205924358096e-06,-3.031579979658421e-06,-12.731445838177263,,2.3053049031952955e-09,-0.00018895436790231248,0,1
-6.149076,-0.000185,-0.00018770898446347596,-0.0002020247984199274,2.7089844634759646e-06,2.116080224150393e-06,-2.7141892600309055e-06,-12.818936730028753,,2.5595361735001305e-09,-0.00018770642492730246,0,1
-5.977623,-0.000185,-0.00018641226397987046,-0.000201180263148149,1.4122639798704669e-06,1.6673216608395555e-06,-2.3885200534001687e-06,-13.47031648178457,,2.8535112820430264e-09,-0.0001864094104685884,0,1
-5.813125,-0.000184,-0.00018516814503116653,-0.0002003666405174405,1.1681450311665329e-06,1.3105355777323343e-06,-2.0939857593102727e-06,-13.660093510747467,,3.1672511497839435e-09,-0.00018516497778001676,0,1
-5.644762,-0.000183,-0.00018389479460404495,-0.0001995304657204553,8.947946040449518e-07,9.709016600213499e-07,-1.768000350986331e-06,-13.926671637696236,,3.5241130826545167e-09,-0.0001838912704909623,0,1
-5.479858,-0.000182,-0.00018264760502656027,-0.00019870805909782423,6.476050265602604e-07,7.196126598823989e-07,-1.5044607865382318e-06,-14.249984853344364,,3.912591949652366e-09,-0.00018264369243461062,0,1
-5.314838,-0.000181,-0.0001813995381265668,-0.0001978816524186042,3.995381265667927e-07,4.745484394191009e-07,-1.2402454945810973e-06,-14.732956640582158,,4.344214139633456e-09,-0.00018139519391242718,0,1
-5.143219,-0.000181,-0.00018010156216419874,-0.00019701852140575478,0.0,3.0539329123016753e-07,-1.0316271435420074e-06,,,4.843677993142293e-09,-0.0001800967184862056,0,1
-4.978791,-0.00018,-0.0001788579726342501,-0.00019618799442121324,0.0,1.2852071445216237e-07,-9.210273542946049e-07,,,5.37599546934884e-09,-0.00017885259663878074,0,1
-4.810237,-0.000179,-0.00017758317765023907,-0.00019533296171004785,0.0,0.0,-3.7704295689811874e-07,,,5.982446574215142e-09,-0.00017757719520366486,0,1
-4.645358,-0.000178,-0.00017633617715088129,-0.00019449293453090676,0.0,0.0,0.0,,,6.641813324950052e-09,-0.00017632953533755635,0,1
-4.473738,-0.000178,-0.00017503819362538813,-0.00019361469213194352,0.0,0.0,0.0,,,7.405441905759132e-09,-0.00017503078818348236,0,1
-4.30892,-0.000177,-0.00017379165447665995,-0.00019276749158712763,0.0,0.0,0.0,,,8.221328773851393e-09,-0.0001737834331478861,0,1
-4.141374,-0.000177,-0.00017252448312272525,-0.00019190243501785622,0.0,0.0,0.0,,,9.142907938268628e-09,-0.000172515340214787,0,1
-3.976332,-0.000175,-0.00017127624983398013,-0.00019104647729105108,0.0,0.0,0.0,,,1.0151660222208107e-08,-0.0001712660981737579,0,1
-3.811163,-0.000175,-0.00017002705602835037,-0.00019018600414218254,0.0,0.0,0.0,,,1.1272617632458862e-08,-0.0001700157834107179,0,1
-3.642891,-0.000174,-0.0001687543938456107,-0.00018930534335838138,0.0,0.0,0.0,,,1.2542007256829437e-08,-0.00016874185183835387,0,1
-3.47803,-0.000173,-0.00016750752948250426,-0.00018843854283468391,0.0,0.0,0.0,,,1.3924189552256335e-08,-0.000167493605292952,0,1
-3.306607,-0.000172,-0.00016621103589265103,-0.00018753299206292076,0.0,0.0,0.0,,,1.552315475000286e-08,-0.00016619551273790102,0,1
-3.141707,-0.000171,-0.00016496387656766666,-0.00018665775380687945,0.0,0.0,0.0,,,1.7234298339827408e-08,-0.00016494664226932682,0,1
-2.973272,-0.000171,-0.00016368998159553964,-0.00018575949552097475,0.0,0.0,0.0,,,1.917700443910592e-08,-0.00016367080459110054,0,1
-2.80819,-0.00017,-0.00016244144578179148,-0.00018487488377870462,0.0,0.0,0.0,,,2.1293375435091213e-08,-0.0001624201524063564,0,1
-2.636969,-0.000169,-0.00016114647994320354,-0.00018395288127277375,0.0,0.0,0.0,,,2.3735530380354647e-08,-0.0001611227444128232,0,1
-2.472412,-0.000168,-0.00015990191477012014,-0.0001830623874562937,0.0,0.0,0.0,,,2.634620688433542e-08,-0.0001598755685632358,0,1
-2.307462,-0.000168,-0.00015865437728888196,-0.00018216539830854947,0.0,0.0,0.0,,,2.9251321255589437e-08,-0.00015862512596762638,0,1
-2.13917,-0.000166,-0.00015738156384364078,-0.00018124566055936157,0.0,0.0,0.0,,,3.2545673804474204e-08,-0.0001573490181698363,0,1
-1.974221,-0.000165,-0.0001561340339255277,-0.00018033964094841287,0.0,0.0,0.0,,,3.613436121623574e-08,-0.00015609789956431145,0,1
-1.802948,-0.000164,-0.00015483867480443582,-0.00017939404309270287,0.0,0.0,0.0,,,4.0279969377951e-08,-0.00015479839483505787,0,1
-1.637896,-0.000164,-0.00015359036588443993,-0.00017847805118780108,0.0,0.0,0.0,,,4.472440920152803e-08,-0.0001535456414752384,0,1
-1.469776,-0.000162,-0.00015231885329671175,-0.00017754017430927866,0.0,0.0,0.0,,,4.975595005012951e-08,-0.00015226909734666162,0,1
-1.304744,-0.000161,-0.00015107069563921737,-0.00017661468023410568,0.0,0.0,0.0,,,5.52452566859536e-08,-0.00015101545038253143,0,1
-1.132977,-0.00016,-0.0001497716003343381,-0.00017564623749467037,0.0,0.0,0.0,,,6.160270660059107e-08,-0.0001497099976277375,0,1
-0.968401,-0.00016,-0.00014852689146187825,-0.00017471330282204753,0.0,0.0,0.0,,,6.837922648496079e-08,-0.00014845851223539328,0,1
-0.803979,-0.000159,-0.00014728334731068006,-0.00017377623968088928,0.0,0.0,0.0,,,7.589377610013261e-08,-0.00014720745353457993,0,1
-0.635482,-0.000158,-0.00014600898342479834,-0.00017281068097804868,0.0,0.0,0.0,,,8.445208938413411e-08,-0.00014592453133541422,0,1
-0.470522,-0.000156,-0.00014476137031230944,-0.00017186013568865356,0.0,0.0,0.0,,,9.376495346808256e-08,-0.00014466760535884136,0,1
-0.302229,-0.000156,-0.00014348854930394317,-0.0001708849360930342,0.0,0.0,0.0,,,1.0432504905852345e-07,-0.00014338422425488464,0,1
-0.137522,-0.000155,-0.0001422428496620984,-0.00016992509715410437,0.0,0.0,0.0,,,1.158108008692763e-07,-0.00014212703886122912,0,1
0.037981,-0.000154,-0.00014091549852193627,-0.00016889634124700725,0.0,0.0,0.0,,,1.2944424926056142e-07,-0.0001407860542726757,0,1
0.202846,-0.000152,-0.00013966860390632956,-0.00016792420178132262,0.0,0.0,0.0,,,1.437099180474063e-07,-0.00013952489398828214,0,1
0.371054,-0.000152,-0.00013839642576359473,-0.00016692651528755662,0.0,0.0,0.0,,,1.598863498416803e-07,-0.00013823653941375305,0,1
0.535778,-0.000151,-0.00013715059754862367,-0.00016594368021062867,0.0,0.0,0.0,,,1.7749108200948086e-07,-0.0001369731064666142,0,1
0.700481,-0.000149,-0.0001359049281592792,-0.0001649551157300504,0.0,0.0,0.0,,,1.9703160842724987e-07,-0.00013570789655085194,0,1
0.872123,-0.000149,-0.0001346067782450344,-0.00016391855885915637,0.0,0.0,0.0,,,2.196879699081673e-07,-0.00013438709027512621,0,1
1.036806,-0.000148,-0.00013336126011819144,-0.00016291782856368787,0.0,0.0,0.0,,,2.4387098551990316e-07,-0.00013311738913267154,0,1
1.205035,-0.000146,-0.00013208892314983,-0.00016188916306594857,0.0,0.0,0.0,,,2.7132546928487074e-07,-0.00013181759768054514,0,1
1.369534,-0.000145,-0.00013084479663800098,-0.0001608769451599301,0.0,0.0,0.0,,,3.011575440101331e-07,-0.00013054363909399084,0,1
