parameter,median,mean,std,q16,q84,q2.25,q97.75
Vf,6.454835556424977,6.454835556424977,0.0,6.454835556424977,6.454835556424977,6.454835556424977,6.454835556424977
Vp,10.927063903900631,10.845916096281787,0.18741942122426591,10.637983439920918,11.011151953105513,10.508151807055228,11.043675734257189
Ie_sat,0.004260194055509135,0.004124215091026249,0.00030688088526961216,0.0037859763364852237,0.004391347202520523,0.0035695963228172395,0.004442074937211559
ne,2.9169199050329144e+16,2.9537970982782804e+16,1970999223564469.0,2.8212916522490256e+16,3.1424204990145224e+16,2.5934306063826748e+16,3.175525524639497e+16
ni,2.9169199050329144e+16,2.9537970982782804e+16,1970999223564469.0,2.8212916522490256e+16,3.1424204990145224e+16,2.5934306063826748e+16,3.175525524639497e+16
Te,1.440042428643261,1.4240022387646267,0.11765537567177267,1.2918338906360398,1.5127621250133054,1.2023033976156063,1.602272453214933
p,1.6301374347161655,1.6700290764584096,0.22877702654976362,1.459857865693981,1.9884101174780977,1.3147141453414894,1.9962322336880982
log10_sigma_I,-3.728040288838814,-3.718483296947853,0.03379381083429294,-3.7485951998161933,-3.684368064823143,-3.75561068437111,-3.6522994162196545
sigma_I,0.00018705093657837298,0.000191787997794056,1.533323794940026e-05,0.00017840408737860005,0.0002068436659676517,0.00017555102538722726,0.00022273601219501056
