energy_ev,eedf_m3_ev_median,eedf_m3_ev_q16,eedf_m3_ev_q84,eedf_m3_ev_q2.25,eedf_m3_ev_q97.75,eedf_m3_ev_valid_fraction
0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.13223571307448334,4249280753966617.5,4043696836247119.5,5090869635758302.0,3738910323605141.0,5779343683529978.0,1.0
0.2644714261489667,6009117694581642.0,5718323454770697.0,7198583122601063.0,5287325094833304.0,8167730319007844.0,1.0
0.39670713922345,7358830077378423.0,7002512274131761.0,8813837422210126.0,6474742697361945.0,9991898238631014.0,1.0
0.5289428522979334,8495569788192098.0,8083770798061230.0,1.017240665982019e+16,7474535290086922.0,1.151872054633893e+16,1.0
0.6611785653724167,9495423468262184.0,9034388551191672.0,1.136506781783557e+16,8353537390588793.0,1.285068338702662e+16,1.0
0.7934142784469,1.0397172275316704e+16,9891147296443220.0,1.2437943923042314e+16,9145748628254862.0,1.4039739354468116e+16,1.0
0.9256499915213834,1.1223640536681664e+16,1.067563861532586e+16,1.3403444431016884e+16,9871120331644004.0,1.5116303724918894e+16,1.0
1.0578857045958667,1.1989507267113706e+16,1.1401698838957144e+16,1.4274275361465492e+16,1.0542430389335412e+16,1.6099853839528476e+16,1.0
1.19012141767035,1.2704793463475376e+16,1.207872873537084e+16,1.5096066645799008e+16,1.1168352997389146e+16,1.700365534481945e+16,1.0
1.3223571307448334,1.3376634767317282e+16,1.2713381396817954e+16,1.5859059668319318e+16,1.1755019572665946e+16,1.7837161199247874e+16,1.0
1.4545928438193167,1.4010269974441284e+16,1.3310503846866392e+16,1.6569261499384288e+16,1.23068896202392e+16,1.8622661106905856e+16,1.0
1.5868285568938,1.4609632183825452e+16,1.3873700480265284e+16,1.7231171686402754e+16,1.282727193045652e+16,1.938293563061695e+16,1.0
1.7190642699682834,1.5177722292283864e+16,1.4405689368173016e+16,1.7848228231432094e+16,1.3318654252690668e+16,2.0096600933764972e+16,1.0
