,Value,Uncertainty,Unit
Vf,10.063235863265488,0.05501233333333329,V
Vp,15.7427915,0.16864850000000065,V
Te,1.480656375362783,0.01162636506384698,eV
n,5.921976554541338e+16,7.273030040977498e+16,m-3
ne,1.0285617723497325e+17,1.0919029710728562e+16,m-3
ni,3.0015362881500285e-11,0.0,m-3
Ie_sat,0.0013668206887547862,0.00014499999999999908,A
Ii_sat,-0.00044450029354598387,0.00012816748205249487,A
