Bias Voltage (V)	Probe Current (A)
38.483543	0.005635
38.650917	0.005459
38.819569	0.005718
38.984825	0.005738
39.153755	0.005580
39.317822	0.005617
39.486423	0.005649
39.652630	0.005823
39.822571	0.005848
39.987720	0.005672
