Bias Voltage (V)	Probe Current (A)
-21.000240	-0.000324
-9.823256	-0.000271
-9.655233	-0.000269
-9.490059	-0.000268
-9.318743	-0.000267
-9.153660	-0.000266
-8.985813	-0.000265
-8.820930	-0.000264
-8.649323	-0.000263
-8.484301	-0.000262
-8.319408	-0.000261
-8.151430	-0.000260
-7.986261	-0.000259
-7.814759	-0.000258
-7.650156	-0.000257
-7.481942	-0.000257
-7.317213	-0.000256
-7.145764	-0.000254
-6.983992	-0.000254
-6.818876	-0.000253
-6.647401	-0.000251
-6.482726	-0.000251
-6.314284	-0.000249
-6.149302	-0.000249
-5.977938	-0.000247
-5.813265	-0.000246
-5.645086	-0.000245
-5.480087	-0.000244
-5.315039	-0.000243
-5.143404	-0.000242
-4.978889	-0.000241
-4.810620	-0.000240
-4.645497	-0.000239
-4.473852	-0.000237
-4.309410	-0.000236
-4.141572	-0.000235
-3.976481	-0.000234
-3.811502	-0.000233
-3.643110	-0.000231
-3.478159	-0.000230
-3.306910	-0.000229
-3.141962	-0.000228
-2.973630	-0.000227
-2.808459	-0.000225
-2.637209	-0.000224
-2.472764	-0.000223
-2.307808	-0.000221
-2.139405	-0.000220
-1.974405	-0.000219
-1.803065	-0.000218
-1.638347	-0.000216
-1.469884	-0.000215
-1.304855	-0.000214
-1.133130	-0.000212
-0.968414	-0.000211
-0.803971	-0.000210
-0.635690	-0.000208
-0.470650	-0.000207
-0.302388	-0.000205
-0.137703	-0.000204
0.037737	-0.000202
0.202612	-0.000201
0.370889	-0.000199
0.535601	-0.000198
0.700445	-0.000196
0.872065	-0.000194
1.036758	-0.000193
1.204821	-0.000192
1.369493	-0.000190
1.541184	-0.000188
1.706141	-0.000187
1.874356	-0.000185
2.039383	-0.000183
2.204105	-0.000181
2.375737	-0.000180
2.540559	-0.000178
2.708359	-0.000176
2.873365	-0.000174
3.041330	-0.000172
3.206519	-0.000170
3.377977	-0.000168
3.543020	-0.000166
3.707713	-0.000164
3.875942	-0.000162
4.040854	-0.000160
4.212434	-0.000158
4.377047	-0.000155
4.544959	-0.000153
4.709954	-0.000151
4.881501	-0.000148
5.046537	-0.000146
5.211525	-0.000143
5.379438	-0.000140
5.544546	-0.000137
5.716031	-0.000134
5.880903	-0.000131
6.048951	-0.000128
6.213716	-0.000125
6.382084	-0.000121
6.547096	-0.000118
6.712116	-0.000115
6.883539	-0.000111
7.048282	-0.000107
7.216531	-0.000102
7.379832	-9.861220E-5
7.551291	-9.375982E-5
7.716392	-8.906785E-5
7.884301	-8.412223E-5
8.049507	-7.902417E-5
8.214514	-7.358965E-5
8.386188	-6.752263E-5
8.550779	-6.180687E-5
8.719556	-5.523315E-5
8.884427	-4.844931E-5
9.056151	-4.087104E-5
9.221152	-3.337900E-5
9.389027	-2.513318E-5
9.554270	-1.701080E-5
9.719162	-9.743983E-6
9.887237	-1.570690E-6
10.053786	8.803612E-6
10.224259	1.826903E-5
10.389211	3.132700E-5
10.557837	4.383246E-5
10.723257	5.761857E-5
10.895229	7.264847E-5
11.059785	8.766900E-5
11.222963	0.000100
11.391284	0.000121
11.556415	0.000139
11.727722	0.000162
11.892588	0.000185
12.060811	0.000212
12.225976	0.000238
12.397580	0.000270
12.562358	0.000301
12.723948	0.000336
12.895704	0.000374
13.061486	0.000418
13.230101	0.000462
13.395214	0.000512
13.567638	0.000567
13.733246	0.000621
13.901862	0.000682
14.067492	0.000740
14.232771	0.000802
14.405105	0.000875
14.570129	0.000936
14.739085	0.001013
14.902320	0.000945
15.074523	0.001051
15.239895	0.001126
15.408559	0.001213
15.574154	0.001284
15.739105	0.001344
15.911329	0.001421
16.073610	0.001470
16.245132	0.001535
16.410635	0.001588
16.579138	0.001650
16.744690	0.001703
16.916632	0.001763
17.082073	0.001804
17.250999	0.001855
17.415911	0.001891
17.581669	0.001929
17.753391	0.001981
17.918631	0.002022
18.087273	0.002068
18.252277	0.002095
18.424484	0.002134
18.590130	0.002174
18.758661	0.002185
18.923933	0.002212
19.089136	0.002260
19.261444	0.002297
19.423489	0.002300
19.595339	0.002330
19.760420	0.002368
19.929249	0.002404
20.094769	0.002416
20.266867	0.002445
20.432140	0.002467
20.597349	0.002487
20.766199	0.002511
20.931545	0.002537
21.103666	0.002560
21.268688	0.002575
21.437145	0.002605
21.602484	0.002630
21.774530	0.002650
21.939922	0.002667
22.105261	0.002693
22.273994	0.002713
22.439335	0.002735
22.611412	0.002764
22.773304	0.002755
22.945114	0.002800
23.110378	0.002818
23.278982	0.002816
23.444622	0.002841
23.609985	0.002857
23.781824	0.002880
23.947351	0.002894
24.115938	0.002923
24.281586	0.002937
24.453489	0.002957
24.618683	0.002976
24.786850	0.002982
24.952503	0.003008
25.118029	0.003020
25.289785	0.003037
25.455109	0.003057
25.623798	0.003062
25.789268	0.003099
25.961197	0.003105
26.122810	0.003109
26.295025	0.003133
26.460312	0.003150
26.625256	0.003169
26.793419	0.003185
26.958082	0.003205
27.129602	0.003225
27.294636	0.003233
27.462963	0.003248
27.627943	0.003266
27.799152	0.003309
27.964264	0.003301
28.128830	0.003316
28.296865	0.003338
28.462097	0.003350
28.633429	0.003372
28.798203	0.003398
28.966581	0.003418
29.131540	0.003414
29.299608	0.003441
29.464293	0.003474
29.629198	0.003488
29.800562	0.003505
29.965546	0.003519
30.133350	0.003541
30.298525	0.003542
30.470100	0.003592
30.634947	0.003595
30.803434	0.003622
30.968117	0.003619
31.133003	0.003647
31.304605	0.003695
31.469213	0.003696
31.637568	0.003719
31.802206	0.003721
31.973618	0.003748
32.138664	0.003758
32.307205	0.003792
32.471962	0.003805
32.636505	0.003834
32.804882	0.003843
32.969738	0.003869
33.141331	0.003901
33.306210	0.003906
33.474098	0.003921
33.639130	0.003959
33.810780	0.003983
33.975590	0.003995
34.140137	0.004014
34.308643	0.004040
34.473682	0.004059
34.645103	0.004080
34.809715	0.004101
34.977722	0.004126
35.142807	0.004130
35.314243	0.004179
35.479271	0.004199
35.644245	0.004210
35.812347	0.004233
35.977093	0.004256
36.145519	0.004260
36.310513	0.004295
36.481548	0.004324
36.646297	0.004337
36.814671	0.004367
36.979729	0.004394
37.144581	0.004391
37.316208	0.004446
37.480789	0.004463
37.649151	0.004495
37.814186	0.004504
37.985516	0.004532
38.150192	0.004544
38.318230	0.004586
38.483097	0.004598
38.648117	0.004614
38.819561	0.004655
38.984501	0.004664
39.152859	0.004706
39.317482	0.004714
39.485775	0.004737
39.650921	0.004760
39.822018	0.004790
39.987507	0.004827
