Bias Voltage (V)	Probe Current (A)
-21.000296	-0.000459
-9.823482	-0.000388
-9.655432	-0.000386
-9.490338	-0.000384
-9.318990	-0.000383
-9.154084	-0.000382
-8.986105	-0.000381
-8.821259	-0.000380
-8.649575	-0.000379
-8.484435	-0.000378
-8.319530	-0.000377
-8.151617	-0.000375
-7.986625	-0.000374
-7.814842	-0.000373
-7.650388	-0.000372
-7.482089	-0.000370
-7.317486	-0.000369
-7.145944	-0.000367
-6.983983	-0.000366
-6.819064	-0.000365
-6.647467	-0.000363
-6.482792	-0.000362
-6.314481	-0.000361
-6.149397	-0.000359
-5.978110	-0.000357
-5.813357	-0.000356
-5.645266	-0.000354
-5.480246	-0.000353
-5.315167	-0.000351
-5.143583	-0.000350
-4.978870	-0.000348
-4.810698	-0.000347
-4.645759	-0.000345
-4.474005	-0.000343
-4.309461	-0.000342
-4.141432	-0.000340
-3.976544	-0.000339
-3.811507	-0.000337
-3.643256	-0.000335
-3.478196	-0.000334
-3.306874	-0.000332
-3.142037	-0.000330
-2.973582	-0.000328
-2.808655	-0.000327
-2.637183	-0.000325
-2.472792	-0.000323
-2.307792	-0.000322
-2.139481	-0.000320
-1.974472	-0.000318
-1.803090	-0.000316
-1.638253	-0.000315
-1.470022	-0.000313
-1.304943	-0.000311
-1.133290	-0.000309
-0.968563	-0.000307
-0.803980	-0.000305
-0.635850	-0.000303
-0.470750	-0.000301
-0.302418	-0.000300
-0.137763	-0.000298
0.037818	-0.000296
0.202500	-0.000293
0.370919	-0.000292
0.535630	-0.000289
0.700423	-0.000287
0.872063	-0.000285
1.036653	-0.000284
1.204920	-0.000281
1.369602	-0.000279
1.541272	-0.000277
1.706126	-0.000275
1.874465	-0.000272
2.039348	-0.000270
2.203989	-0.000268
2.375669	-0.000265
2.540483	-0.000263
2.708445	-0.000261
2.873431	-0.000258
3.041507	-0.000256
3.206430	-0.000253
3.378142	-0.000250
3.542955	-0.000248
3.707707	-0.000245
3.875997	-0.000242
4.040910	-0.000240
4.212509	-0.000236
4.376966	-0.000233
4.545043	-0.000230
4.710027	-0.000227
4.881558	-0.000224
5.046530	-0.000220
5.211507	-0.000217
5.379507	-0.000213
5.544577	-0.000210
5.716032	-0.000206
5.880975	-0.000202
6.048937	-0.000198
6.213668	-0.000194
6.382035	-0.000189
6.547109	-0.000185
6.712059	-0.000180
6.883417	-0.000175
7.048392	-0.000170
7.216566	-0.000165
7.381543	-0.000160
7.553233	-0.000153
7.717745	-0.000148
7.885550	-0.000141
8.050596	-0.000135
8.215573	-0.000128
8.387138	-0.000121
8.551814	-0.000114
8.720266	-0.000106
8.883245	-9.933858E-5
9.055082	-8.985330E-5
9.220313	-8.081432E-5
9.387745	-7.124397E-5
9.553174	-6.138133E-5
9.718064	-5.085891E-5
9.887742	-4.011826E-5
10.052286	-2.884005E-5
10.223878	-1.659792E-5
10.387229	-6.024934E-6
10.557769	8.400209E-6
10.722584	2.002797E-5
10.894299	3.588564E-5
11.059690	5.240482E-5
11.224087	6.974120E-5
11.392422	8.829968E-5
11.556320	0.000101
11.727622	0.000125
11.892653	0.000146
12.060831	0.000170
12.225940	0.000196
12.397756	0.000222
12.562142	0.000252
12.723752	0.000282
12.895684	0.000315
13.061503	0.000351
13.229919	0.000389
13.395202	0.000430
13.567519	0.000474
13.733118	0.000525
13.901676	0.000578
14.067423	0.000626
14.232846	0.000688
14.404757	0.000750
14.569963	0.000808
14.738802	0.000878
14.903956	0.000944
15.076319	0.001017
15.207350	0.001048
15.408755	0.001048
15.574375	0.001149
15.739318	0.001230
15.911506	0.001327
16.073610	0.001398
16.245312	0.001490
16.410824	0.001561
16.579231	0.001627
16.744698	0.001704
16.917067	0.001783
17.082100	0.001835
17.251003	0.001902
17.416000	0.001973
17.581430	0.002027
17.753565	0.002085
17.918480	0.002154
18.087521	0.002209
18.252609	0.002257
18.424561	0.002314
18.589983	0.002362
18.758785	0.002417
