Bias Voltage (V)	Probe Current (A)
-21.000309	-0.000538
-9.823615	-0.000464
-9.655490	-0.000460
-9.490422	-0.000459
-9.319104	-0.000457
-9.154126	-0.000456
-8.986224	-0.000454
-8.821220	-0.000453
-8.649776	-0.000451
-8.484568	-0.000450
-8.319697	-0.000448
-8.151681	-0.000446
-7.986591	-0.000445
-7.815029	-0.000443
-7.650368	-0.000442
-7.482151	-0.000440
-7.317489	-0.000439
-7.146028	-0.000437
-6.984174	-0.000435
-6.819174	-0.000433
-6.647514	-0.000431
-6.483008	-0.000429
-6.314726	-0.000428
-6.149468	-0.000426
-5.978024	-0.000424
-5.813410	-0.000422
-5.645352	-0.000420
-5.480331	-0.000418
-5.315289	-0.000416
-5.143534	-0.000414
-4.979103	-0.000413
-4.810749	-0.000411
-4.645699	-0.000409
-4.474085	-0.000407
-4.309581	-0.000405
-4.141657	-0.000403
-3.976556	-0.000401
-3.811599	-0.000399
-3.643375	-0.000397
-3.478296	-0.000395
-3.307079	-0.000393
-3.142070	-0.000391
-2.973734	-0.000389
-2.808787	-0.000387
-2.637468	-0.000384
-2.472812	-0.000382
-2.308007	-0.000381
-2.139421	-0.000379
-1.974635	-0.000376
-1.803193	-0.000374
-1.638426	-0.000372
-1.470014	-0.000370
-1.304985	-0.000368
-1.133390	-0.000366
-0.968624	-0.000364
-0.804122	-0.000361
-0.635921	-0.000359
-0.470791	-0.000357
-0.302520	-0.000355
-0.137754	-0.000353
0.037727	-0.000350
0.202459	-0.000348
0.370888	-0.000346
0.535519	-0.000344
0.700403	-0.000341
0.871962	-0.000339
1.036563	-0.000337
1.204850	-0.000335
1.369532	-0.000332
1.541101	-0.000330
1.706046	-0.000327
1.874334	-0.000326
2.039308	-0.000323
2.203970	-0.000321
2.375663	-0.000318
2.540604	-0.000315
2.708406	-0.000313
2.873522	-0.000311
3.041305	-0.000308
3.206502	-0.000305
3.377993	-0.000303
3.542946	-0.000300
3.707525	-0.000297
3.875884	-0.000295
4.040901	-0.000292
4.212346	-0.000289
4.376857	-0.000286
4.544893	-0.000283
4.709847	-0.000281
4.881529	-0.000277
5.046594	-0.000274
5.211550	-0.000271
5.379400	-0.000268
5.544367	-0.000265
5.715841	-0.000261
5.880733	-0.000258
6.048793	-0.000254
6.213598	-0.000251
6.381903	-0.000247
6.547068	-0.000243
6.712001	-0.000239
6.883390	-0.000235
7.048142	-0.000231
7.216472	-0.000227
7.381567	-0.000223
7.553084	-0.000218
7.717595	-0.000213
7.885551	-0.000208
8.050591	-0.000203
8.215572	-0.000198
8.387015	-0.000192
8.551696	-0.000186
8.720085	-0.000180
8.885103	-0.000174
9.056690	-0.000167
9.221666	-0.000161
9.389487	-0.000154
9.554402	-0.000147
9.719349	-0.000139
9.887585	-0.000131
10.052573	-0.000123
10.223806	-0.000114
10.388893	-0.000105
10.555874	-9.557988E-5
10.720875	-8.514395E-5
10.892900	-7.419362E-5
11.057403	-6.304619E-5
11.222026	-5.197144E-5
11.390821	-3.969023E-5
11.555696	-2.601572E-5
11.727241	-1.293619E-5
11.892249	-1.174041E-6
12.060934	1.304828E-5
12.226684	2.994416E-5
12.398543	4.673060E-5
12.562702	6.429494E-5
