metric,bayes_median,bayes_q16,bayes_q84,legacy_value,legacy_std,delta
Vp,21.31077164277097,19.751184080269173,22.655690616199934,18.252413,0.330843999999999,3.058358642770969
Te,4.257986635028307,3.7904071360030054,4.579306254669882,1.9693618749875705,0.05,2.2886247600407366
ne,1.4934020907725027e+17,1.135882830247831e+17,1.9054341053127834e+17,1.0623724013665262e+17,1.7898263335605164e+16,4.310296894059765e+16
n_qn,1.4934020907725027e+17,1.135882830247831e+17,1.9054341053127834e+17,1.6217519191727096e+18,2.1432614130682998e+18,-1.4724117100954593e+18
p,2.5669054821661383,2.3336873434738123,2.7440309774036935,,,
