metric,bayes_median,bayes_q16,bayes_q84,legacy_value,legacy_std,delta
Vp,18.58979617866975,17.821439495800416,19.527906991004755,14.40087,0.3318780000000032,4.188926178669751
Te,3.235172448904752,3.034178409912595,3.4866507185509272,1.5769533579763062,0.05,1.6582190909284458
ne,2.060073809770128e+17,1.68131898292532e+17,2.5484987905834826e+17,7.0169882697974456e+16,1.4809454879595678e+16,1.3583749827903834e+17
n_qn,2.060073809770128e+17,1.68131898292532e+17,2.5484987905834826e+17,7.418362809113457e+17,9.498797297436375e+17,-5.3582889993433286e+17
p,2.7350837819373734,2.5405324327716574,2.924874876098483,,,
