parameter,median,mean,std,q16,q84,q2.25,q97.75
Vf,9.760447463777329,9.760447463777329,0.05670666666666631,9.703740797110662,9.817154130443996,9.647034130443997,9.87386079711066
Vp,15.5317705,15.5317705,0.5715133935532472,14.960257106446754,16.103283893553247,14.388743712893506,16.674797287106493
Te,1.3539638696778165,1.3539638696778165,0.04487668362237292,1.3090871860554436,1.3988405533001893,1.2642105024330705,1.4437172369225624
n,7.606206880174357e+16,7.606206880174357e+16,9.094230468895757e+16,-1.4880235887214e+16,1.6700437349070112e+17,-1.0582254057617157e+17,2.579466781796587e+17
ne,1.2861184068459011e+17,1.2861184068459011e+17,3.683115595126493e+16,9.178068473332518e+16,1.6544299663585504e+17,5.494952878206026e+16,2.0227415258711997e+17
ni,2.0653247669684857e-11,2.0653247669684857e-11,0.0,2.0653247669684857e-11,2.0653247669684857e-11,2.0653247669684857e-11,2.0653247669684857e-11
Ie_sat,0.0016343253447559146,0.0016343253447559146,0.00046724481697391963,0.001167080527781995,0.002101570161729834,0.0006998357108080754,0.002568814978703754
Ii_sat,-0.0003042934092592402,-0.0003042934092592402,8.632514468399441e-05,-0.0003906185539432346,-0.00021796826457524577,-0.000476943698627229,-0.00013164311989125136
