energy_ev,eedf_m3_ev_median,eedf_m3_ev_q16,eedf_m3_ev_q84,eedf_m3_ev_q2.25,eedf_m3_ev_q97.75,eedf_m3_ev_valid_fraction
0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.231398312699576,757845751025016.2,720412830613007.9,799548618781933.9,681303111333299.5,852894240443575.2,1.0
0.462796625399152,1071708041988280.8,1018771064098351.5,1130694822818769.2,963479409504036.2,1206102630628364.5,1.0
0.694194938098728,1312423498539924.5,1247593962663291.5,1384690421296951.5,1179924754706668.8,1476958762852018.0,1.0
0.925593250798304,1515147753785285.2,1440300767826883.0,1598632379501218.8,1362258999482715.8,1705015413607464.0,1.0
1.15699156349788,1693442916292370.0,1609784164900767.2,1786833217926720.2,1522689322880651.2,1905525546416733.0,1.0
1.388389876197456,1854216215149468.8,1762610993478388.2,1956581793057579.2,1667439854103799.5,2086254410513022.5,1.0
1.619788188897032,2001527707856320.5,1902641836616967.0,2112160645791616.8,1800174684117577.8,2251764681555923.8,1.0
1.851186501596608,2137983624266144.8,2032355510167572.2,2256316121976916.5,1923250398377978.2,2404984456046036.5,1.0
2.082584814296184,2265358466174126.5,2153440407980506.2,2390914801739143.0,2038275275250270.5,2547907291714837.5,1.0
2.31398312699576,2384911288715187.0,2267679225307914.5,2517277278172369.0,2146393560250435.8,2681948087421828.5,1.0
2.545381439695336,2497562119709499.5,2375708961210017.0,2636364376989677.0,2248444007070443.5,2808141568202621.5,1.0
2.776779752394912,2603997505254204.5,2478050671583511.5,2748888604621539.0,2345054704199006.5,2927261012812246.0,1.0
3.008178065094488,2704737234960721.0,2575215343566961.5,2855384644488199.0,2436703002447584.5,3039893294701521.0,1.0
3.239576377794064,2800178460836056.0,2667596640987651.0,2956256009776716.0,2523755119604905.0,3146488481995917.5,1.0
3.47097469049364,2890625983010163.5,2755499557971129.5,3049713452699599.5,2606493309484014.5,3247393868468227.5,1.0
3.702373003193216,2976313716889177.0,2839160698535918.5,3137812397999477.5,2685135103823359.5,3342878077801944.5,1.0
3.933771315892792,3057420341527015.5,2918763030942737.0,3223214239880393.0,2759847324340502.0,3435434633524343.5,1.0
4.165169628592368,3134080994080350.0,2994446888104668.5,3303819909470981.0,2830756542026164.5,3524254157315933.5,1.0
4.396567941291944,3206396208410812.0,3066318352356749.0,3380023317261626.5,2897957061373283.0,3608518731043202.5,1.0
4.62796625399152,3271792026095919.0,3134455777265002.0,3455095713159410.0,2961517142077259.5,3688312319928771.5,1.0
4.859364566691096,3335469137316911.0,3198914956706146.5,3526909646052049.0,3021483941142810.5,3763692150879672.5,1.0
5.090762879390672,3393512242078893.0,3259733294718998.5,3592511014571572.0,3077887509894127.5,3834693684246735.5,1.0
5.322161192090248,3445299272727994.0,3316933225778398.5,3652969206561236.5,3130744082016282.0,3901334706850835.0,1.0
5.553559504789824,3495774677431523.5,3370525064792230.0,3712353950863754.5,3180058822107627.5,3963618757187185.5,1.0
5.7849578174894,3542056837485928.5,3419371608632410.5,3767812335887587.5,3225828158154210.5,4021538036418465.5,1.0
6.016356130188976,3587756087995480.5,3462164537772433.0,3819338647993914.0,3268041788909399.5,4075075918423900.0,1.0
6.247754442888552,3630493529952511.0,3500908801393595.5,3859278469555370.5,3306684433953460.5,4124209143287483.5,1.0
6.479152755588128,3669350946483483.0,3535571658836890.5,3898480735898314.5,3341737377342578.5,4168909757608035.5,1.0
6.710551068287704,3704310039309844.0,3564800430642858.0,3938540723103312.5,3373179843328178.5,4209146849526615.0,1.0
6.94194938098728,3733116411472789.0,3584747444962379.0,3974673115025793.5,3400990233349682.5,4244888114794565.5,1.0
7.173347693686856,3747614822864775.0,3607524753822572.5,4006766640804231.0,3425147246496641.5,4276101281453755.0,1.0
7.404746006386432,3766406244251061.5,3622645343031450.0,4031890384393800.5,3445630900287574.0,4302755414009026.0,1.0
7.636144319086008,3779659267113508.5,3633607168889486.0,4052647340998019.0,3462423464492279.5,4324822112806425.5,1.0
7.867542631785584,3792381743654549.0,3646588657167025.5,4068985974711648.5,3475510317524973.5,4342276620308496.0,1.0
8.098940944485161,3800995221735994.0,3653369373659840.0,4081173438844051.0,3484880732436332.0,4355098842805294.0,1.0
8.330339257184736,3805499248246670.5,3651835715690853.0,4089212420744866.0,3490528597572451.0,4363274293617535.5,1.0
8.561737569884311,3805899470947896.5,3641739282736100.0,4093110721493791.5,3492453075429668.5,4366794961889822.5,1.0
8.793135882583888,3802208261488881.5,3633511120244056.0,4096892468531196.5,3490659202028411.5,4365660109528896.5,1.0
9.024534195283465,3795117768602825.0,3624180996267751.5,4100368676155659.5,3483634842769208.5,4359876997633407.5,1.0
9.25593250798304,3782637923594085.0,3604767670623686.0,4095489928223397.5,3471867678171439.0,4349461542826744.0,1.0
9.487330820682615,3766821834940442.0,3584393188072676.0,4086172873641216.5,3456402598863910.0,4334438903196800.0,1.0
9.718729133382192,3747041177908840.5,3558381887062496.0,4067575995050796.5,3437283636659740.5,4314843993030598.5,1.0
9.950127446081769,3723348973003621.0,3522876135323484.5,4037988510411133.5,3414563046414024.0,4290721925179741.0,1.0
10.181525758781344,3697959681363911.0,3486813255846782.5,4014900241956068.0,3383109440306513.5,4262128379683128.0,1.0
10.41292407148092,3659356547239105.0,3450511936449282.0,3996848030368641.5,3342277896989139.0,4229129897188525.5,1.0
10.644322384180496,3614788499764977.0,3410739759592718.5,3975244520219961.0,3298245978874001.5,4193610181899043.5,1.0
10.875720696880073,3581623099927880.0,3366963328722437.0,3949626821630859.0,3251147389175895.0,4159552567216642.0,1.0
11.107119009579648,3525312805940465.5,3319093160384642.0,3914922319225432.0,3201122649347548.0,4121941071867475.5,1.0
11.338517322279223,3462702980789291.0,3271770148520029.0,3875489347190586.0,3145038548618140.0,4080871704100251.5,1.0
11.5699156349788,3400403027527595.0,3213778283899174.5,3829320373472486.5,3085142340542315.0,4036447344346743.0,1.0
11.801313947678377,3330781010180208.0,3155675075972956.5,3773251982562398.0,3024303503022915.0,3988777595520648.0,1.0
12.032712260377952,3258071119657623.0,3097494347841446.0,3711250319017306.0,2962953534833157.0,3937978590201180.5,1.0
12.264110573077527,3184585041466011.0,3043669530934260.5,3653455737653916.0,2908961956679539.5,3884172756071395.0,1.0
12.495508885777104,3123387226760254.5,2982883106288959.5,3594436758891351.0,2839709205685919.0,3827488541154903.0,1.0
12.726907198476681,3064401212712731.0,2917911640263948.5,3535434777254972.0,2769014413670529.0,3768060100580056.0,1.0
12.958305511176256,2998649107152387.0,2850866825382009.5,3473759548629016.0,2697605155312653.0,3706026946793503.5,1.0
13.189703823875831,2929398023695279.0,2781436011347515.5,3409559343411905.0,2625882099977716.5,3641533565341642.0,1.0
13.421102136575408,2861290253215285.5,2709106110299447.0,3342988321159768.5,2553206195810950.5,3574728998535052.0,1.0
13.652500449274985,2791250727601427.5,2632854676232102.0,3270633436460384.5,2479754959679238.5,3505766399504101.5,1.0
13.88389876197456,2719464184848607.5,2554848508931336.0,3197992390452884.5,2405703825095976.0,3439449503636526.0,1.0
14.115297074674135,2646119500855930.0,2475606762346843.5,3128195810403349.5,2331225536644542.0,3372085087996454.5,1.0
14.346695387373712,2571408871783107.0,2395351089443422.5,3046631661684817.5,2250852063635746.0,3302702046590935.5,1.0
14.578093700073289,2495733868177033.5,2314303872423096.0,2961997570764296.0,2173747860357141.8,3230288554005371.0,1.0
14.809492012772864,2418917963049675.0,2231028820675720.0,2876875699714544.5,2097165774200317.2,3165182509816103.0,1.0
15.04089032547244,2341035095910454.5,2140451823081244.0,2793749116973816.0,2020639756046673.0,3096546090004280.5,1.0
15.272288638172016,2258830725767336.0,2050305505707141.5,2709631572317449.0,1944345327854438.2,3026020932811268.5,1.0
15.503686950871593,2177406620825887.5,1960721356902496.2,2624725711803603.5,1868452529068330.2,2954201705131833.0,1.0
15.735085263571168,2096602239573605.5,1871958853231842.8,2540655354374510.5,1793125276945995.2,2881236597603623.5,1.0
15.966483576270743,2017755363899536.5,1784233952947834.0,2458419697570893.0,1718520770312983.5,2807274866582970.0,1.0
16.197881888970322,1941822957609790.8,1697943224119285.5,2375883922155373.0,1644788940750517.2,2732466328120195.5,1.0
16.429280201669897,1862994400606988.0,1619495621726270.2,2293232173518875.0,1571421903610807.2,2656960846903643.0,1.0
16.660678514369472,1784821611630867.0,1546261091214020.0,2210645502910688.2,1496804633485298.8,2580907823263474.5,1.0
16.892076827069047,1706027387189836.0,1474675470303267.0,2128922976189895.2,1423659551881199.0,2504455681353278.0,1.0
17.123475139768622,1627288972486448.5,1408244569838544.8,2051853912660145.2,1352347594901791.8,2427751361630482.5,1.0
17.3548734524682,1554361639886475.5,1337036237844491.8,1975095291245324.5,1278157270615071.5,2350939820735300.0,1.0
17.586271765167776,1485039188690377.5,1267935258777597.8,1898800721205113.5,1204796605397722.5,2274163541821918.0,1.0
17.81767007786735,1416816287634060.0,1200846552870683.2,1823118891930651.8,1133671751888185.2,2197562058324888.0,1.0
18.04906839056693,1346410672304412.0,1131908724293534.8,1748193015131916.5,1064873691562555.0,2121271494048597.0,1.0
18.280466703266505,1276883733416399.8,1067138321823163.1,1674160302477847.5,998479424286013.0,2045424122348583.5,1.0
18.51186501596608,1209040890587007.5,1005137598357783.9,1601151482282358.5,936590983378205.2,1970147947031366.2,1.0
18.743263328665655,1142981995202139.2,945182491789541.6,1529290358486178.8,874550580173280.6,1895566307435373.2,1.0
18.97466164136523,1078796342506854.1,887329526809896.8,1458693414808262.5,814263138458934.4,1821797509970783.8,1.0
19.20605995406481,1017243664444715.2,831624184683874.8,1389469466535406.0,756663550605356.9,1748954488192394.0,1.0
19.437458266764384,958306883493794.0,775914249516693.8,1321719361989298.2,701763012668492.2,1677144493258647.0,1.0
19.66885657946396,901337327044269.8,722576711691077.8,1255535735261124.5,649559829699624.8,1606468816393916.2,1.0
19.900254892163538,846382314485203.8,671635391782089.2,1191002811340484.0,600040067641953.1,1537022544722163.8,1.0
20.131653204863113,793479300969608.0,623094794341619.2,1128196264292876.2,553178273153324.9,1468894351580606.2,1.0
20.36305151756269,742656070269839.0,576948627308914.2,1067183128664056.8,508938251620683.0,1402166322154557.0,1.0
20.594449830262263,693930985923803.8,533180369638811.25,1006698713732449.1,467273893286905.2,1336913815001850.8,1.0
20.82584814296184,646525083435432.5,491763892647493.9,947002508000094.9,428130037216728.9,1273205359759742.5,1.0
21.057246455661417,600946019632523.2,452664127081622.56,889279832479484.8,391443362784190.4,1210165658791433.8,1.0
21.288644768360992,557609779475513.25,415837767667477.94,833656190054877.8,357143298465638.06,1147791254653210.2,1.0
21.520043081060567,516491656205519.1,381234006766516.06,780294231346210.9,325152937963424.56,1087264511534763.6,1.0
21.751441393760146,477559414290158.4,348795288751090.25,729199909337289.2,295389954057252.2,1028625729473784.9,1.0
21.98283970645972,440773867778893.3,318458076815908.8,681668321574022.8,267767501071803.03,971907799667663.6,1.0
22.214238019159296,406089479177261.56,290454745506200.9,638116770860606.2,242195097448163.94,917136336588824.2,1.0
22.44563633185887,373454972763343.75,265428307570489.78,596469932727161.0,218579480598405.94,864329844279123.6,1.0
22.677034644558447,342813956364122.25,242123499871548.9,556715390834115.6,196825426992062.0,813499914811203.5,1.0
22.908432957258025,314105545773102.8,220430948672181.25,518834808344151.94,176836531254046.75,764651456698816.8,1.0
23.1398312699576,287264986219049.06,199883217708420.12,482804299208929.9,158515938929037.7,717782950857100.0,1.0
23.371229582657175,262301103946843.7,180891629118096.53,448594816604325.56,141767028470822.75,672886731559057.0,1.0
23.602627895356754,240648439335251.3,163377709742541.25,416172554959798.94,126494038930085.7,629949289707235.6,1.0
23.83402620805633,220493151905448.3,147262853334217.6,385392967859988.06,112602640724729.28,588951595640547.9,1.0
24.065424520755904,202378793564553.88,132246844436345.03,356328064060841.3,100000447768127.7,549869438625738.06,1.0
24.29682283345548,184628407002413.0,118344790112428.47,328935694757393.94,88597470088919.47,512714870785714.5,1.0
24.528221146155055,167238946996617.0,105669237104954.78,302953487232517.06,78306506888691.67,478713841493526.44,1.0
24.759619458854633,150986018177461.66,94140279658458.08,278218899085110.3,69043480740426.33,446421661787974.2,1.0
24.99101777155421,136037885352456.75,83680017418164.88,255071657154059.06,60727714321845.336,415796739660226.75,1.0
25.222416084253783,122879284691152.53,74212880420763.11,233451530417729.72,53282151696580.95,386794961172699.9,1.0
25.453814396953362,110989786714720.7,65665906988027.625,213296746280485.1,46633526697118.08,359370009729698.56,1.0
25.685212709652937,100234861321400.62,57968975561215.4,194544408983028.44,40712481423210.75,333473679549430.4,1.0
25.916611022352512,90745585890379.55,51054991990490.55,177130899415169.97,35453638246329.234,308979796583958.8,1.0
26.148009335052087,82027141892892.42,44860034212797.945,160992254196296.06,30795629004764.09,284695911598351.0,1.0
26.379407647751663,74030670488578.78,39323456610886.625,146064522204657.1,26681085286929.21,261945445135343.2,1.0
26.61080596045124,66709010728461.984,34387956644182.695,132275593555300.11,23056593835373.164,240666359105391.2,1.0
26.842204273150816,60016783700177.26,29999606578746.094,119488504564355.19,19872621165391.92,220796061293573.34,1.0
27.07360258585039,53592240972963.516,26107853319582.0,107739749941557.06,17083411485440.543,202271723236934.94,1.0
27.30500089854997,47553130895631.64,22665489466161.41,96966811294638.47,14646861938126.758,185030579363431.6,1.0
27.536399211249545,42107505833835.87,19628598774068.13,87108685263278.95,12524379057421.02,169010206422315.47,1.0
27.76779752394912,37208017319688.0,16956479216004.326,78305171515309.34,10680720167309.805,154148782455385.88,1.0
27.999195836648695,32809797874992.758,14611546798358.227,70454762194545.8,9083823237123.92,140385324773601.08,1.0
28.23059414934827,28800933897339.98,12559223210085.79,63286500175538.64,7704628466934.085,127804869220272.3,1.0
28.46199246204785,25203562801765.164,10767810264080.441,56729727351008.52,6516894610326.633,116348900956642.39,1.0
28.693390774747424,22008132976309.816,9208353943005.738,50729393387107.5,5497012758865.264,105763200393226.83,1.0
28.924789087447,19176264711501.195,7854500687346.411,45108921116376.18,4623820019511.793,95997716939592.36,1.0
29.156187400146578,16643706166307.732,6682348368751.877,40034826165928.336,3878415219570.8403,87003734195513.02,1.0
29.387585712846153,14407774147997.281,5675669769286.436,35463409558141.445,3243978479083.7515,78733985414577.9,1.0
29.61898402554573,12443735787889.877,4808541389539.722,31353379477389.63,2705596203073.833,71142751929396.97,1.0
29.850382338245304,10722721553458.066,4063266458526.6426,27665839806390.66,2250092769968.4707,64185945083267.086,1.0
30.08178065094488,9218345201277.23,3424483181206.458,24364263179380.453,1865869931478.592,57821172312933.86,1.0
30.313178963644457,7906566829066.4375,2878489492710.1807,21414450201532.883,1542754696053.9143,52007788113894.56,1.0
30.544577276344032,6765553433669.941,2413105026426.0884,18784476476522.2,1271856244884.701,46706930693419.25,1.0
30.775975589043608,5775538630644.639,2017538612095.8958,16444629058029.693,1045432227745.8601,41881545177122.625,1.0
31.007373901743186,4918683013004.158,1682261993018.9219,14367333898216.182,856764606602.0549,37496394282741.75,1.0
31.23877221444276,4178936448287.8853,1398890280052.3108,12527075808724.643,700045058074.3191,33518057410082.723,1.0
31.470170527142336,3547066862293.565,1160069503230.5264,10900312379697.682,570269811366.8451,29914919119396.473,1.0
31.70156883984191,3018394013052.298,959371480336.906,9465383221672.293,463143685396.06195,26657147982337.395,1.0
31.932967152541487,2562765472782.08,791196096069.4971,8202415806103.068,374992996624.7773,23716666790856.7,1.0
32.16436546524106,2171015474528.857,650680975620.3333,7093229084668.2,302686936169.48016,21067115100677.5,1.0
32.395763777940644,1834986462483.853,533618442280.9519,6121235967356.119,243566959593.39243,18683805068270.64,1.0
32.62716209064022,1547438854383.455,436379569576.2392,5271345636420.151,195383693746.9148,16543671514401.918,1.0
32.858560403339794,1301965992618.206,355845073668.9488,4542173747184.007,156240840309.5405,14625217114311.695,1.0
33.08995871603937,1094453253535.642,289342740445.67267,3912213613213.539,124545543528.576,12908453575389.717,1.0
33.321357028738944,920532714028.5516,234591042734.93054,3362944223500.294,98964688259.06236,11374839618782.58,1.0
33.55275534143852,772523291374.6467,189648575371.74365,2885032400096.55,78386602059.4085,10007216532693.404,1.0
33.784153654138095,646858315114.8448,152868918108.0935,2470081716410.133,61887650147.203804,8789742013125.6,1.0
34.01555196683767,540414339808.69965,122860527453.71721,2110557770773.6448,48703232939.79423,7707822953395.888,1.0
34.246950279537245,450463464515.31006,98451257205.15633,1799716915283.6384,38202721294.06609,6748047787738.242,1.0
34.47834859223683,374629685231.8172,78657112506.90974,1531538615568.1873,29867893160.54725,5898118937547.8125,1.0
34.7097469049364,310849097541.83685,62654852666.90735,1300636148809.5728,23274466067.26039,5146785851999.278,1.0
34.94114521763598,257333750676.10318,49758072571.57937,1101731076505.762,18076351686.624058,4483779078592.887,1.0
35.17254353033555,212538942958.09656,39396410450.02977,931304963851.6013,13992290898.389708,3899745744225.2944,1.0
35.40394184303513,175133741683.69666,31097550050.893204,785598400516.7036,10794559567.535011,3386186774179.5923,1.0
35.6353401557347,143974507352.4407,24471707244.838985,661298403392.9014,8299466164.0139475,2935396125424.962,1.0
35.86673846843428,117464163770.05579,19198313973.91435,555492839946.9297,6359391937.687041,2540402262191.1626,1.0
36.09813678113386,95337537461.77954,15014635756.435255,465628444973.57855,4856152311.658899,2194912056235.7554,1.0
36.329535093833435,77174690331.3557,11706082136.782383,394145209147.8603,3695484251.5599117,1893257251790.0107,1.0
36.56093340653301,62306262630.8942,9097992145.315155,333988219539.2104,2802488470.9475694,1630343596017.5017,1.0
36.792331719232585,50168112616.16315,7048698688.493729,282522171548.38574,2117877378.1810367,1401602700055.8052,1.0
37.02373003193216,40286217746.8586,5443696581.330593,238293000952.69458,1594899650.1873178,1202946663383.4473,1.0
37.255128344631736,32263488104.749405,4190758488.0213623,199971298287.98593,1196830272.6171896,1030725465359.581,1.0
37.48652665733131,25768293006.548603,3215861234.7256866,165785134009.80307,894930889.517034,881687102274.1177,1.0
37.717924970030886,20679246004.901634,2459801733.7475657,137147627835.66708,666799461.4678838,752940426031.1058,1.0
37.94932328273046,16623621009.31157,1875397085.667561,113211830352.62927,495040660.8057568,641920621546.1073,1.0
38.18072159543004,13333223800.623665,1425177314.816732,93250710623.8995,366199269.6900091,546357243915.6479,1.0
38.41211990812962,10669992996.359758,1079491681.0616732,76979097413.37006,269908231.2498148,464244723239.6037,1.0
38.64351822082919,8519489437.023402,814960655.7880161,63993900987.185036,198211077.02898118,393815234451.77057,1.0
38.87491653352877,6758613301.807701,613215526.6090461,53105753003.656265,145025354.2861972,333513821435.4702,1.0
39.106314846228344,5327665484.946512,459876288.94481426,43992869561.60354,105719537.91508396,281975658855.34106,1.0
