metric,bayes_median,bayes_q16,bayes_q84,legacy_value,legacy_std,delta
Vp,19.783723643504253,19.382322503754484,21.00079584330258,17.413935,0.16612399999999994,2.369788643504254
Te,6.600971450613977,6.360179363219996,6.993676746036353,3.2310655899513483,0.09922091353397604,3.3699058606626284
ne,5.472183045937066e+16,5.2067769450479464e+16,6.25338108504926e+16,4.712206604941817e+16,5285177871897383.0,7599764409952488.0
n_qn,5.472183045937066e+16,5.2067769450479464e+16,6.25338108504926e+16,1.2231387516578982e+18,1.6631387463645686e+18,-1.1684169211985275e+18
p,2.883742409696133,2.754504416033947,2.9567872310957872,,,
