Bias Voltage (V)	Probe Current (A)
-21.000240	-0.000239
-9.823229	-0.000202
-9.654927	-0.000200
-9.490015	-0.000198
-9.318588	-0.000198
-9.153745	-0.000197
-8.985687	-0.000197
-8.820692	-0.000196
-8.649184	-0.000196
-8.484017	-0.000195
-8.319161	-0.000195
-8.151116	-0.000193
-7.986237	-0.000192
-7.814679	-0.000192
-7.650102	-0.000191
-7.481791	-0.000191
-7.317099	-0.000190
-7.145294	-0.000190
-6.983628	-0.000189
-6.818782	-0.000189
-6.647139	-0.000188
-6.482530	-0.000187
-6.314046	-0.000186
-6.149076	-0.000185
-5.977623	-0.000185
-5.813125	-0.000184
-5.644762	-0.000183
-5.479858	-0.000182
-5.314838	-0.000181
-5.143219	-0.000181
-4.978791	-0.000180
-4.810237	-0.000179
-4.645358	-0.000178
-4.473738	-0.000178
-4.308920	-0.000177
-4.141374	-0.000177
-3.976332	-0.000175
-3.811163	-0.000175
-3.642891	-0.000174
-3.478030	-0.000173
-3.306607	-0.000172
-3.141707	-0.000171
-2.973272	-0.000171
-2.808190	-0.000170
-2.636969	-0.000169
-2.472412	-0.000168
-2.307462	-0.000168
-2.139170	-0.000166
-1.974221	-0.000165
-1.802948	-0.000164
-1.637896	-0.000164
-1.469776	-0.000162
-1.304744	-0.000161
-1.132977	-0.000160
-0.968401	-0.000160
-0.803979	-0.000159
-0.635482	-0.000158
-0.470522	-0.000156
-0.302229	-0.000156
-0.137522	-0.000155
0.037981	-0.000154
0.202846	-0.000152
0.371054	-0.000152
0.535778	-0.000151
0.700481	-0.000149
0.872123	-0.000149
1.036806	-0.000148
1.205035	-0.000146
1.369534	-0.000145
1.541279	-0.000144
1.706348	-0.000143
1.874554	-0.000141
2.039481	-0.000140
2.204226	-0.000139
2.375633	-0.000138
2.540498	-0.000137
2.708537	-0.000135
2.873389	-0.000134
3.041629	-0.000133
3.206515	-0.000132
3.378105	-0.000130
3.543183	-0.000129
3.707703	-0.000127
3.875996	-0.000126
4.040936	-0.000124
4.212500	-0.000122
4.376969	-0.000121
4.545026	-0.000119
4.709966	-0.000117
4.881502	-0.000115
5.046487	-0.000114
5.211511	-0.000112
5.379488	-0.000110
5.544282	-0.000108
5.715961	-0.000105
5.880795	-0.000103
6.048972	-0.000101
6.213717	-9.899831E-5
6.380287	-9.640028E-5
6.545192	-9.380736E-5
6.710497	-9.118320E-5
6.881444	-8.803819E-5
7.046779	-8.493507E-5
7.215378	-8.181541E-5
7.380383	-7.882661E-5
7.551954	-7.539761E-5
7.716622	-7.213338E-5
7.884453	-6.765137E-5
8.049182	-6.382410E-5
8.214669	-5.983909E-5
8.386488	-5.475017E-5
8.550832	-5.048370E-5
8.719221	-4.592662E-5
8.884555	-3.981258E-5
9.056354	-3.413477E-5
9.221180	-2.777840E-5
9.388973	-2.173773E-5
9.554021	-1.380159E-5
9.717980	-7.258444E-6
9.888499	6.187097E-7
10.050706	8.987073E-6
10.223350	1.801701E-5
10.389090	2.959161E-5
10.557775	4.053946E-5
10.723634	5.310036E-5
10.894308	6.854858E-5
11.059616	8.250929E-5
11.224790	9.811833E-5
11.391136	0.000113
11.556046	0.000135
11.727281	0.000160
11.892312	0.000186
12.060553	0.000216
12.225689	0.000248
12.397220	0.000285
12.562050	0.000326
12.723675	0.000370
12.895906	0.000421
13.061252	0.000479
13.230259	0.000544
13.395208	0.000605
13.568492	0.000689
13.733435	0.000755
13.902480	0.000838
14.066612	0.000911
14.231559	0.000866
14.400870	0.000930
14.512065	0.000990
14.737564	0.001043
14.902192	0.001167
15.074864	0.001293
15.239684	0.001388
15.409005	0.001471
15.575582	0.001571
15.739845	0.001651
15.911331	0.001730
16.073107	0.001818
16.245926	0.001866
16.411749	0.001929
16.579287	0.002008
16.745596	0.002065
16.916742	0.002155
17.083204	0.002193
17.251017	0.002244
17.416574	0.002304
17.582401	0.002349
17.754267	0.002403
17.919188	0.002466
18.087049	0.002498
18.253088	0.002540
18.424366	0.002596
18.589634	0.002616
18.759129	0.002676
18.923973	0.002709
19.091307	0.002724
19.261427	0.002780
19.425142	0.002791
19.596394	0.002848
19.760063	0.002875
19.930399	0.002893
20.094870	0.002963
20.265207	0.002988
20.432608	0.003015
20.596500	0.003044
20.766264	0.003078
20.931189	0.003082
21.104687	0.003136
21.268784	0.003172
21.438454	0.003193
21.602448	0.003209
21.775537	0.003232
21.940407	0.003263
22.106398	0.003283
22.272839	0.003312
22.439451	0.003352
22.613152	0.003376
22.774405	0.003370
22.945589	0.003410
23.112904	0.003452
23.279797	0.003453
23.445644	0.003462
23.610849	0.003497
23.782309	0.003508
23.948175	0.003548
24.117693	0.003571
24.282312	0.003579
24.452776	0.003589
24.619556	0.003614
24.788782	0.003650
24.952284	0.003667
25.118517	0.003666
25.291134	0.003708
25.455334	0.003694
25.624922	0.003713
25.790606	0.003757
25.961906	0.003777
26.123634	0.003784
26.295975	0.003817
26.459555	0.003795
26.624458	0.003833
26.795696	0.003854
26.959082	0.003871
27.130121	0.003905
27.293116	0.003897
27.463881	0.003917
27.628532	0.003964
27.799482	0.003984
27.967823	0.003984
28.129898	0.003987
28.296444	0.004025
28.461781	0.004033
28.631838	0.004090
28.798788	0.004067
28.967453	0.004084
29.133221	0.004093
29.300184	0.004142
29.465416	0.004156
29.628407	0.004168
29.802080	0.004182
29.966682	0.004209
30.134457	0.004221
30.299822	0.004218
30.471348	0.004247
30.635275	0.004249
30.803892	0.004288
30.969732	0.004305
31.134441	0.004302
31.306631	0.004382
31.469830	0.004368
31.637108	0.004392
31.801758	0.004394
31.975658	0.004442
32.139069	0.004462
32.308636	0.004471
32.472984	0.004500
32.637901	0.004507
32.805672	0.004521
32.970341	0.004547
33.141247	0.004597
33.304996	0.004579
33.474068	0.004610
33.639786	0.004614
33.810684	0.004678
33.974895	0.004667
34.142109	0.004712
34.308895	0.004719
34.474598	0.004751
34.645641	0.004772
34.809036	0.004779
34.977821	0.004825
35.143303	0.004847
35.315182	0.004864
35.479832	0.004877
35.645279	0.004883
35.814293	0.004915
35.978371	0.004954
36.145790	0.004960
36.310989	0.004993
36.481495	0.005035
36.647228	0.005024
36.814041	0.005075
36.980804	0.005074
37.144264	0.005112
37.317101	0.005155
37.481800	0.005188
37.647739	0.005188
37.813538	0.005230
37.986431	0.005223
38.150223	0.005245
38.319454	0.005293
38.482529	0.005313
38.650627	0.005330
38.819855	0.005388
38.984623	0.005387
39.152718	0.005426
39.318291	0.005446
39.489143	0.005478
39.650753	0.005551
39.820580	0.005553
39.986485	0.005538
