energy_ev,g_e_median,g_e_q16,g_e_q84,g_e_q2.25,g_e_q97.75,g_e_valid_fraction
0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0893912864417228,0.04010963277994992,0.03814121092306976,0.04220578804270897,0.03593574829503704,0.045245535869686736,1.0
0.1787825728834456,0.056656123547894524,0.05389660285100577,0.05961419176372793,0.050780573280650096,0.06383550669693482,1.0
0.2681738593251684,0.06925881960908035,0.06592147099863754,0.07286913216450064,0.062112000262867534,0.07791316260817478,1.0
0.3575651457668912,0.07976987387271704,0.07597733908931123,0.08391872843458108,0.07159050660883882,0.08957039037829921,1.0
0.446956432208614,0.08891103427791264,0.08474124920700064,0.09351632732928704,0.07985471568261325,0.09961315198641942,1.0
0.5363477186503368,0.09707376541130766,0.09255698866844117,0.10205484208831969,0.08722920079177889,0.10845263558281945,1.0
0.6257390050920596,0.10444233272015674,0.09962636836801905,0.10974463017737425,0.09390471135027831,0.11633204234648103,1.0
0.7151302915337824,0.11115286979964303,0.10607912251010011,0.11672902356448318,0.10000403544433521,0.12340940983372872,1.0
0.8045215779755052,0.11727645901363146,0.1120040646208164,0.12310630063123291,0.10561135707286191,0.1297944983326828,1.0
0.893912864417228,0.12285823263823259,0.11746489399258164,0.1289471402103469,0.1107871502859261,0.1355674842772412,1.0
0.9833041508589507,0.12798521983572392,0.12250898880345241,0.13430432603394868,0.11557646487658141,0.14078934432027285,1.0
1.0726954373006736,0.13269665363028116,0.12717264873554462,0.1392185287105056,0.12001386648304378,0.14550803454670674,1.0
1.1620867237423964,0.1370236284087599,0.1314843946465212,0.1437219416013989,0.12412654586894212,0.14976236975618812,1.0
1.2514780101841192,0.14099137496801362,0.1354671377124342,0.14784066817630623,0.12793636293436553,0.15358456527816158,1.0
1.340869296625842,0.14462080833226465,0.13913965719316201,0.1515963459492398,0.13146123929190492,0.15700279046014273,1.0
1.4302605830675648,0.14792961221252596,0.14251763756842942,0.15500728393546193,0.1347161357100419,0.16021800338255487,1.0
1.5196518695092875,0.1509000962263059,0.14561441488921426,0.15808927910278978,0.13771375564227653,0.16307726636921258,1.0
1.6090431559510103,0.15348717488024938,0.14844152540759242,0.160857330208313,0.1404650625511928,0.1655975266608122,1.0
1.6984344423927331,0.15579105111833202,0.151009116225322,0.16334141434889327,0.14297966733294318,0.1677941249146425,1.0
1.787825728834456,0.15782351238020154,0.15332625742718733,0.16545516399794993,0.14526612303984066,0.16968114341717275,1.0
1.8772170152761787,0.1595954162127997,0.15540118243661546,0.1672227693916391,0.14733215210174855,0.17127167124877518,1.0
1.9666083017179015,0.16111688089027604,0.1572414751167401,0.16871855572460903,0.149184823504049,0.172491402320475,1.0
2.0559995881596245,0.16239743392239772,0.15885421670812822,0.16986515054241544,0.15083069225923307,0.17317390764309665,1.0
2.1453908746013473,0.1634461284635177,0.16024610202342252,0.17074532690060307,0.15227591004809513,0.173600292535524,1.0
2.23478216104307,0.1642716349461916,0.1614235317894332,0.17138410576963414,0.15352631352108678,0.17378335305514886,1.0
2.324173447484793,0.16488231337781664,0.1622813310351686,0.17181749611938954,0.1545874950770778,0.1737353622124062,1.0
2.4135647339265156,0.1652862703942733,0.1628963196195031,0.17221366062860125,0.15546485974407723,0.17402925074609815,1.0
2.5029560203682384,0.16549140419185104,0.16331643753049116,0.17239163629331622,0.15616367092386116,0.17417542568925432,1.0
2.592347306809961,0.16550543974537252,0.16353054722616417,0.1718585087694922,0.1566890871301974,0.17410797244512233,1.0
2.681738593251684,0.16533595619065578,0.16350307430509253,0.17115038842246796,0.15704619138121212,0.17383488844753248,1.0
2.7711298796934067,0.16499040785141617,0.16330180625313154,0.1707014030740084,0.15724001455435496,0.17336412262328244,1.0
2.8605211661351295,0.16447614008837586,0.16287155284792032,0.17002291662371524,0.15727555374538557,0.17270358853439588,1.0
2.9499124525768523,0.1638401818616366,0.1622036220107213,0.16914494258204657,0.15715778646827003,0.1718688980490842,1.0
3.039303739018575,0.16335392644515578,0.16138565848661054,0.1681086768589417,0.15689168137476658,0.17088622573971532,1.0
3.128695025460298,0.16271169703944824,0.1604179453059198,0.1669612045277398,0.15648220604918414,0.16973633206261549,1.0
3.2180863119020207,0.16191929399519375,0.1592990437624233,0.1657139957463371,0.1559343323368499,0.1684269251742882,1.0
3.3074775983437434,0.16098254073856533,0.15805145809892607,0.1643207956861725,0.15525303958798314,0.1669656990633529,1.0
3.3968688847854662,0.15990728282151764,0.15668196156136688,0.16271704329539186,0.15444331613730564,0.165360328171236,1.0
3.486260171227189,0.158699385375377,0.1554544665256794,0.16111614312636582,0.15347927865455985,0.16361846055664073,1.0
3.575651457668912,0.15736472922470954,0.1540727653633969,0.15937119570141234,0.15239413808364202,0.1617477098978777,1.0
3.6650427441106346,0.15590920588359583,0.15221674191428403,0.15760667138988066,0.15119661475484863,0.1597556465869057,1.0
3.7544340305523574,0.15433871162767163,0.15068890947540706,0.1554652241516297,0.14935450102967554,0.15764978813538266,1.0
3.84382531699408,0.15260751760755364,0.1491110304609582,0.15326555276564405,0.14730247512356587,0.15543758908478786,1.0
3.933216603435803,0.15038106924681463,0.1472438876418254,0.15103476626550508,0.14549434615438736,0.15312643058867142,1.0
4.022607889877526,0.14801092460905768,0.14542352445999582,0.14899629310579154,0.14360691915254492,0.15072360981448996,1.0
4.111999176319249,0.14546625496971494,0.14325989209108325,0.14702472747563566,0.14154584833433378,0.1482363292946378,1.0
4.201390462760972,0.1428559543426908,0.14103717646217223,0.14496749131822578,0.13919047431619525,0.14567168634067457,1.0
4.2907817492026945,0.14047790686472716,0.1387339130664504,0.14283035228242866,0.13654849502594926,0.14317437182718487,1.0
4.380173035644417,0.1385011210141624,0.1363830919228263,0.140619027440549,0.13384893710007686,0.1407445222504728,1.0
4.46956432208614,0.13607592210784872,0.13398117714102376,0.13833917469597737,0.1311154611020699,0.13833917469597737,1.0
4.558955608527863,0.13353193878530614,0.13153428954714935,0.13599638426287092,0.12835373021411042,0.13599638426287092,1.0
4.648346894969586,0.1312937782143193,0.12904560984175967,0.13359617027907994,0.12556919014211818,0.13359617027907994,1.0
4.737738181411308,0.12881022135714235,0.12652236513121606,0.13114396260719324,0.12276706888883918,0.13114396260719324,1.0
4.827129467853031,0.12602516211212395,0.12384874461604577,0.1286450988727461,0.11995237689212025,0.1286450988727461,1.0
4.916520754294754,0.12317848360068641,0.12104618547017428,0.12610481678325047,0.1171299075328912,0.12610481678325047,1.0
5.005912040736477,0.1202781849541956,0.1182281642898762,0.12352824676669495,0.1143042380133541,0.12357957468628905,1.0
5.0953033271782,0.11763597614172917,0.11556570966294363,0.12092040496347867,0.11147973060239785,0.12126737251671799,1.0
5.184694613619922,0.1148022656003253,0.11299023786319438,0.11828618660134817,0.10866053424224298,0.11892291524122633,1.0
5.274085900061645,0.1119204611196172,0.11039605384444703,0.1156303597787672,0.10585058650773131,0.1165504063915928,1.0
5.363477186503368,0.10917183968055605,0.10777040109537313,0.11295755967824263,0.103053615907453,0.11415395072235955,1.0
5.452868472945091,0.10655556415065465,0.10507532101342865,0.11027228322743592,0.10027314451401544,0.11173754968800027,1.0
5.5422597593868135,0.10394829880726836,0.10221935437998145,0.10757888422239655,0.09751249090916711,0.1093050972278522,1.0
5.631651045828536,0.10134546345979127,0.09935267902256756,0.1048815689239437,0.09477477342816609,0.1068603758708507,1.0
5.721042332270259,0.09875046737318816,0.09641251379099525,0.1021843921350961,0.09206291368669955,0.10440705316975868,1.0
5.810433618711982,0.09616656004788657,0.09349494644785726,0.09949125376449139,0.08937964037279403,0.10194867847236525,1.0
5.899824905153705,0.09359683147249603,0.09060862794303988,0.096805895877948,0.08672749328548758,0.09948868003503927,1.0
5.989216191595427,0.09096244363134809,0.0878075800074955,0.09413190023769684,0.0841088276015429,0.09703036248205231,1.0
6.07860747803715,0.08833187299928895,0.08501961775338322,0.09147268632634524,0.08152581835114814,0.09457690461222924,1.0
6.167998764478873,0.0857055952764175,0.08224549749066921,0.08883150985033081,0.07898046508336697,0.09213135755274082,1.0
6.257390050920596,0.08303875428877097,0.07950942240299064,0.08621146171547454,0.07647459670204387,0.08969664325821751,1.0
6.3467813373623185,0.08047066729874293,0.07681394394747039,0.08361546746525075,0.07400034909736679,0.0872755533518324,1.0
6.436172623804041,0.07793534125074808,0.07416141172555613,0.08104628717055494,0.07146094792766396,0.08487074830357769,1.0
6.525563910245764,0.07541690144690542,0.07155397700113034,0.0785065157580659,0.06896889407913154,0.08248475693963385,1.0
6.614955196687487,0.0729716636149318,0.06898370375448855,0.07599858376276766,0.06652561954759754,0.08011997627550965,1.0
6.70434648312921,0.07061839371995882,0.06652216210318636,0.07352475848881426,0.06413238784608132,0.07777867166450587,1.0
6.7937377695709324,0.06832338989717213,0.06413303766394549,0.07108714556168699,0.06179029975015525,0.07546297725203158,1.0
6.883129056012655,0.06606804375271709,0.06179334322766089,0.068687690853506,0.05950029918406695,0.0731748967253701,1.0
6.972520342454378,0.06385359100981862,0.05950416002831236,0.06632818276241244,0.057263179223466215,0.07091630434765694,1.0
7.061911628896101,0.06168113611381755,0.057306790798021735,0.064010254826133,0.05521445728547812,0.06868894626408885,1.0
7.151302915337824,0.05955165623981534,0.05516774321763265,0.06173538864916928,0.05322606387262965,0.06649444206772918,1.0
7.240694201779546,0.05746600541697429,0.05307980780401875,0.059504917122519006,0.051286544871498224,0.06433428661171296,1.0
7.330085488221269,0.05542491875310534,0.051043418594799,0.057320027914427675,0.0493959800775893,0.06220985205417444,1.0
7.419476774662992,0.053429016743518416,0.04903700412510684,0.055181767210385854,0.04755435907712996,0.06012239012182767,1.0
7.508868061104715,0.051478809648508234,0.047022540543309774,0.0531543078635033,0.045761586401564185,0.058073034577815937,1.0
7.5982593475464375,0.049574701924292384,0.04506369851389508,0.05118455728155422,0.043870247456414845,0.056062803879213155,1.0
7.68765063398816,0.04771699669270681,0.04316807011074685,0.04926105674665819,0.0419694423796481,0.05409260400939853,1.0
7.777041920429883,0.04590590023548937,0.04138013402867828,0.04738421634808617,0.040126242260346924,0.05216323147044112,1.0
