bias_voltage_v,probe_current_a_median,probe_current_a_q16,probe_current_a_q84,probe_current_a_q2.25,probe_current_a_q97.75,probe_current_a_valid_fraction
-21.000391,-2.5130465609436753e-05,-2.7543365741766022e-05,-2.3351063851310406e-05,-2.8206513015987026e-05,-2.27275519679337e-05,1.0
-9.824638,-2.1028456372523982e-05,-2.3053908766388985e-05,-1.9661150873938018e-05,-2.3529918827191606e-05,-1.889275666492374e-05,1.0
-9.656476,-2.0963654017489765e-05,-2.2978209578649356e-05,-1.959857837483101e-05,-2.3451159496440503e-05,-1.8827940044028633e-05,1.0
-9.491567,-2.0899837743086975e-05,-2.290368280769676e-05,-1.953696222616811e-05,-2.337362314541141e-05,-1.8764120766230175e-05,1.0
-9.320322,-2.083328596100927e-05,-2.2825983198727887e-05,-1.9472709325461926e-05,-2.3292789179519927e-05,-1.8697577512733423e-05,1.0
-9.155389,-2.0768910869233645e-05,-2.2750846130223152e-05,-1.941226504158844e-05,-2.3214624381827303e-05,-1.863322198333838e-05,1.0
-8.987263,-2.070300709410627e-05,-2.2673946544826597e-05,-1.935103492654991e-05,-2.3134629363505856e-05,-1.8567349743183206e-05,1.0
-8.822338,-2.0638077771751564e-05,-2.2598205578557537e-05,-1.9290704736320123e-05,-2.3055842887247966e-05,-1.8502462859322495e-05,1.0
-8.650893,-2.0570283750177436e-05,-2.251914585495962e-05,-1.9227706979324886e-05,-2.2973607689100614e-05,-1.8434725173298313e-05,1.0
-8.485725,-2.0504681215797864e-05,-2.244266420757672e-05,-1.9166740005596946e-05,-2.2894057504089362e-05,-1.8369188829902486e-05,1.0
-8.320868,-2.0438914362194212e-05,-2.236601321608377e-05,-1.9105614696625277e-05,-2.281433452606408e-05,-1.830349984195658e-05,1.0
-8.152965,-2.037163316967725e-05,-2.2287620392490644e-05,-1.9043076054795942e-05,-2.2732803374965502e-05,-1.82363102119758e-05,1.0
-7.987916,-2.030519773443009e-05,-2.2210236049401867e-05,-1.8981317689452443e-05,-2.2652324519509686e-05,-1.816997698059947e-05,1.0
-7.816406,-2.0235844805070258e-05,-2.212947792893153e-05,-1.8916840961810958e-05,-2.2568340623460703e-05,-1.8100743220696036e-05,1.0
-7.651836,-2.016899080996832e-05,-2.205165352297829e-05,-1.8854681372554186e-05,-2.2487411155984544e-05,-1.8034016142357e-05,1.0
-7.483679,-2.0100364760266e-05,-2.1971790712157883e-05,-1.879086789174988e-05,-2.24043655607488e-05,-1.7965532642732165e-05,1.0
-7.31903,-2.003285805348042e-05,-2.1893254782830476e-05,-1.87280890172713e-05,-2.2322703292579848e-05,-1.7898178262562447e-05,1.0
-7.147474,-1.9962186479396306e-05,-2.18110628046025e-05,-1.8662360248052796e-05,-2.2237243225660337e-05,-1.7827678987153053e-05,1.0
-6.985829,-1.9895282755705814e-05,-2.173327740167594e-05,-1.8600129462928962e-05,-2.215636851902118e-05,-1.776095044182922e-05,1.0
-6.820722,-1.982662658666789e-05,-2.1653479424995147e-05,-1.8536262174399137e-05,-2.2073404920541426e-05,-1.769248621089894e-05,1.0
-6.649246,-1.9754975671424208e-05,-2.157022772300823e-05,-1.8469601999658956e-05,-2.1986854488772924e-05,-1.7621048720068005e-05,1.0
-6.484791,-1.968592255474804e-05,-2.1490020657664367e-05,-1.8405351833498863e-05,-2.190347310541872e-05,-1.755221393098675e-05,1.0
-6.316351,-1.961485063549007e-05,-2.140749571784914e-05,-1.8339216212312436e-05,-2.181768598111118e-05,-1.7481379643835863e-05,1.0
-6.151286,-1.954485898267644e-05,-2.1326252039502223e-05,-1.827407876562793e-05,-2.173323459995147e-05,-1.7411634785406903e-05,1.0
-5.979973,-1.94718532092759e-05,-2.124153827826516e-05,-1.8206128713981427e-05,-2.1645180182097965e-05,-1.7338899900949276e-05,1.0
-5.815135,-1.940125117551403e-05,-2.115964165239091e-05,-1.814040857372022e-05,-2.156005792914034e-05,-1.7268572875371596e-05,1.0
-5.647239,-1.9328975840785018e-05,-2.1075832601102006e-05,-1.8073123272200845e-05,-2.1472951936180463e-05,-1.7196592303071667e-05,1.0
-5.482221,-1.9257576966577666e-05,-2.0993068389527284e-05,-1.800664634494458e-05,-2.1386935867869777e-05,-1.7125497721750522e-05,1.0
-5.317238,-1.9185828996511662e-05,-2.0909928202540985e-05,-1.7939836742734994e-05,-2.1300533038231622e-05,-1.7054068607412547e-05,1.0
-5.145544,-1.9110770303654208e-05,-2.0822982550068035e-05,-1.7869936023277433e-05,-2.1210179682519293e-05,-1.6979357460303563e-05,1.0
-4.981178,-1.9038534968267716e-05,-2.073933741250195e-05,-1.7802656590838106e-05,-2.1123260328182118e-05,-1.690747004198532e-05,1.0
-4.812771,-1.8964132341494917e-05,-2.065321360227898e-05,-1.7733350233394215e-05,-2.1033769507058653e-05,-1.683343950188989e-05,1.0
-4.647876,-1.889089194132643e-05,-2.0568465947059643e-05,-1.766511817197862e-05,-2.0945712834057213e-05,-1.676057892930746e-05,1.0
-4.476276,-1.8814258234885755e-05,-2.0479824767729957e-05,-1.7593715928641477e-05,-2.0853615063181838e-05,-1.6684356981064444e-05,1.0
-4.311578,-1.874030265293212e-05,-2.0394313437004224e-05,-1.7524800262720874e-05,-2.0764773504285173e-05,-1.6610812602849235e-05,1.0
