metric,bayes_median,bayes_q16,bayes_q84,legacy_value,legacy_std,delta
Vp,17.7780041262016,17.184812916115252,19.03978847356105,13.86619,1.2538105545173002,3.9118141262016017
Te,3.0945327812911243,2.942248585700856,3.508883296707297,1.539411270680571,0.05,1.5551215106105534
ne,1.7704815698355603e+17,1.4909062466590746e+17,2.230821067311915e+17,6.607774268806118e+16,5.382930499000764e+16,1.1097041429549485e+17
n_qn,1.7704815698355603e+17,1.4909062466590746e+17,2.230821067311915e+17,9.488882206426715e+17,1.248482550928484e+18,-7.718400636591155e+17
p,2.7706133616107462,2.5095202370024956,2.944249001284406,,,
