metric,bayes_median,bayes_q16,bayes_q84,legacy_value,legacy_std,delta
Vp,16.276478761691678,15.063263518022039,17.694123962627305,15.447554499999999,0.07188097453951248,0.8289242616916788
Te,7.312856698520031,6.84751907627835,8.0947309317929,2.4737795250901016,0.014480408909232733,4.83907717342993
ne,6.452774569766056e+16,5.739278353871576e+16,7.444295974773394e+16,7.542284285054645e+16,958735929219187.4,-1.0895097152885888e+16
n_qn,6.452774569766056e+16,5.739278353871576e+16,7.444295974773394e+16,4.766195033327921e+16,5.33320036359887e+16,1.6865795364381352e+16
p,2.768266031711118,2.403148979986218,2.9005610646757916,,,
