parameter,median,mean,std,q16,q84,q2.25,q97.75
Vf,9.875105614095355,9.875105614095355,0.1659390000000016,9.709166614095354,10.041044614095357,9.543227614095352,10.206983614095359
Vp,14.40087,14.40087,0.3318780000000032,14.068991999999996,14.732748000000003,13.737113999999993,15.064626000000006
Te,1.5769533579763062,1.5769533579763062,0.05,1.5269533579763062,1.6269533579763062,1.4769533579763061,1.6769533579763063
n,7.418362809113457e+17,7.418362809113457e+17,9.498797297436375e+17,-2.0804344883229184e+17,1.6917160106549832e+18,-1.1579231785759293e+18,2.6415957403986207e+18
ne,7.0169882697974456e+16,7.0169882697974456e+16,1.4809454879595678e+16,5.5360427818378776e+16,8.497933757757013e+16,4.05509729387831e+16,9.978879245716581e+16
ni,1.4135026791247168e+18,1.4135026791247168e+18,8224171978037012.0,1.4052785071466798e+18,1.4217268511027538e+18,1.3970543351686428e+18,1.4299510230807908e+18
Ie_sat,0.0009622871725664142,0.0009622871725664142,0.0002025183184027932,0.000759768854163621,0.0011648054909692074,0.0005572505357608279,0.0013673238093720006
Ii_sat,-0.0002651598589713906,-0.0002651598589713906,1.5508351257855082e-05,-0.00028066821022924566,-0.00024965150771353553,-0.0002961765614871008,-0.00023414315645568044
