energy_ev,eedf_m3_ev_median,eedf_m3_ev_q16,eedf_m3_ev_q84,eedf_m3_ev_q2.25,eedf_m3_ev_q97.75,eedf_m3_ev_valid_fraction
0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.12440291079864434,7172134001226862.0,6350155580910994.0,8428634881427465.0,5654166213649084.0,9505936418133402.0,1.0
0.24880582159728867,9999962434367380.0,8883396985765015.0,1.1716798129406882e+16,7812145054586507.0,1.3132236340924232e+16,1.0
0.373208732395933,1.2060082735946468e+16,1.0726841498212562e+16,1.4081228721911034e+16,9334343571977958.0,1.56902186602375e+16,1.0
0.49761164319457735,1.3696023507458472e+16,1.2188628550972428e+16,1.5935534629774976e+16,1.0505049999697834e+16,1.7658151375305708e+16,1.0
0.6220145539932217,1.5045230564365344e+16,1.339547363735194e+16,1.7444651827662262e+16,1.1438594010238032e+16,1.9228333486164148e+16,1.0
0.746417464791866,1.6180052350390896e+16,1.4411279011351588e+16,1.8695955399913904e+16,1.219597514391541e+16,2.050332083773242e+16,1.0
0.8708203755905104,1.7144748653596192e+16,1.5259785981645116e+16,1.974322295754094e+16,1.2814952765775154e+16,2.15465592765108e+16,1.0
0.9952232863891547,1.8032593749638896e+16,1.5933034496369326e+16,2.0622847520657824e+16,1.3321187555219094e+16,2.240113489258046e+16,1.0
1.119626197187799,1.8819071234123056e+16,1.6496881631962132e+16,2.136113270050723e+16,1.373327539406248e+16,2.309824646748823e+16,1.0
1.2440291079864434,1.947211192040432e+16,1.6966860062311614e+16,2.197803063143093e+16,1.4065337643014512e+16,2.366156545504218e+16,1.0
1.3684320187850878,2.0026778963354976e+16,1.735355779684528e+16,2.2489243185171996e+16,1.4328483690335872e+16,2.410969788967197e+16,1.0
1.492834929583732,2.050014417234379e+16,1.7654851294956266e+16,2.290748866527026e+16,1.4531696722137754e+16,2.4457675441960516e+16,1.0
1.6172378403823764,2.0881786258983384e+16,1.7892523479850148e+16,2.324330849558326e+16,1.4682400546025802e+16,2.4717909570620604e+16,1.0
1.7416407511810208,2.116967103671299e+16,1.8073642830153924e+16,2.3505604268522276e+16,1.4786838841009238e+16,2.4900829896638896e+16,1.0
1.866043661979665,2.1373478424357268e+16,1.8204261677973972e+16,2.3702008663257108e+16,1.4850338442620492e+16,2.5015327339462748e+16,1.0
1.9904465727783094,2.1523490659770924e+16,1.8289626871451556e+16,2.383914969304887e+16,1.4877497900689152e+16,2.506907143525219e+16,1.0
2.1148494835769536,2.162477756346437e+16,1.833433416019524e+16,2.3918670138326556e+16,1.485786773213616e+16,2.5068743687013944e+16,1.0
2.239252394375598,2.169847485768673e+16,1.834244398683405e+16,2.3946242520524308e+16,1.4808866464449204e+16,2.5020213171014836e+16,1.0
2.3636553051742424,2.1781422179999784e+16,1.8317570116851016e+16,2.3930336279570336e+16,1.4734806269554466e+16,2.492867138733754e+16,1.0
2.488058215972887,2.182675157791806e+16,1.8262948713298484e+16,2.3875106886092384e+16,1.4638501425074558e+16,2.4798737681087484e+16,1.0
2.612461126771531,2.180114587515017e+16,1.8219906795908484e+16,2.3784301693722004e+16,1.452246238798101e+16,2.463454297959406e+16,1.0
2.7368640375701756,2.173360174045194e+16,1.815746924370976e+16,2.3661315404733276e+16,1.4388937884369758e+16,2.4439797261988984e+16,1.0
2.8612669483688196,2.1637575287344012e+16,1.8071238662181388e+16,2.3509235190523616e+16,1.4239949297367924e+16,2.4217844625288492e+16,1.0
2.985669859167464,2.151554823739185e+16,1.79633112414646e+16,2.336445462805124e+16,1.4077319088496024e+16,2.3971708753594532e+16,1.0
3.1100727699661084,2.1369807896382788e+16,1.7835618467109092e+16,2.3207849710428684e+16,1.390269453470193e+16,2.3717595989749396e+16,1.0
3.234475680764753,2.1202467705996364e+16,1.7689944494530124e+16,2.3028174123599736e+16,1.372695138864581e+16,2.346966524687829e+16,1.0
3.358878591563397,2.101548462994749e+16,1.7527940853194746e+16,2.2827527647740536e+16,1.355373345716036e+16,2.3203261630350664e+16,1.0
3.4832815023620416,2.081067399669887e+16,1.7351139004860876e+16,2.260785569755387e+16,1.3371392979712544e+16,2.292043077043315e+16,1.0
3.6076844131606856,2.0589722279046944e+16,1.716096116072746e+16,2.238663650768827e+16,1.3181058147155644e+16,2.262305122360687e+16,1.0
3.73208732395933,2.0354198185209124e+16,1.6958729673310926e+16,2.2082490976841284e+16,1.2983763287192256e+16,2.2312850131163212e+16,1.0
3.8564902347579744,2.0105562356383932e+16,1.674567525173864e+16,2.176037080584534e+16,1.2780457436599106e+16,2.1993259300750324e+16,1.0
3.9808931455566188,1.9845175905080892e+16,1.6522944198017446e+16,2.1533307705404468e+16,1.2572011893755656e+16,2.1670268072359e+16,1.0
4.105296056355263,1.9574307981850976e+16,1.629160482250464e+16,2.122529062358763e+16,1.2359226909232402e+16,2.1392820433849484e+16,1.0
4.229698967153907,1.9294142521831524e+16,1.6052653166282584e+16,2.0872313530545908e+16,1.2142837642710606e+16,2.113396364606619e+16,1.0
4.3541018779525515,1.900578429417484e+16,1.580701813424521e+16,2.0521050628316068e+16,1.192170477181159e+16,2.089520295179771e+16,1.0
