bias_voltage_v,probe_current_a,ion_current_a,corrected_ion_current_a,electron_current_a,electron_current_smooth_a,dIe_dV_a_per_v,ln_electron_current,semilog_fit_ln_current,semilog_fit_current_a,legacy_total_model_a,semilog_window,legacy_model_valid
-21.000278,-0.000463,-0.0005813594231127265,-0.0005242225690121029,0.00011835942311272656,7.795400105169415e-05,-1.5215494727445263e-06,-9.041784604449495,,6.183625392059932e-12,-0.0005813594169291011,0,1
-9.824039,-0.000387,-0.00041479779004779645,-0.0004389875923970466,2.7797790047796476e-05,6.094880049397734e-05,-8.140005144211535e-05,-10.490554035111133,,2.301406730630267e-09,-0.00041479548864106584,0,1
-9.655797,-0.000384,-0.0004122904472583205,-0.0004375776759230119,2.8290447258320483e-05,4.705158968851563e-05,-7.479193668917407e-05,-10.472986363008346,,2.5158936498821516e-09,-0.0004122879313646706,0,1
-9.490778,-0.000383,-0.00040983113745591366,-0.0004361903419287279,2.6831137455913677e-05,3.5973700197842276e-05,-5.867623245889826e-05,-10.525947499497551,,2.7456794102838313e-09,-0.0004098283917765034,0,1
-9.319492,-0.000382,-0.00040727842935069515,-0.00043474563799090723,2.527842935069513e-05,2.7426463584490536e-05,-4.395461101152194e-05,-10.58555912073068,,3.0064148343879863e-09,-0.0004072754229358608,0,1
-9.15456,-0.000381,-0.0004048204161259721,-0.00043334997492615844,2.3820416125972085e-05,2.112121141099368e-05,-3.212408781289356e-05,-10.64496752458551,,3.2808505065559296e-09,-0.0004048171352754655,0,1
-8.986567,-0.00038,-0.00040231678423124646,-0.00043192377345741196,2.2316784231246438e-05,1.6769275239884962e-05,-2.105653979853757e-05,-10.710171506492062,,3.586146830802706e-09,-0.00040231319808441563,0,1
-8.821673,-0.000378,-0.00039985933732781067,-0.00043051928671909706,2.1859337327810645e-05,1.408198663369765e-05,-1.2055400431429157e-05,-10.73088239004817,,3.913423628785679e-09,-0.0003998554239041819,0,1
-8.65005,-0.000377,-0.0003973016068469662,-0.0004290526028813331,2.03016068469662e-05,1.2770677154964983e-05,-4.4376673406448195e-06,-10.80481052002616,,4.285815370906265e-09,-0.0003972973210315953,0,1
-8.48498,-0.000376,-0.0003948415369817792,-0.00042763717486393494,1.884153698177921e-05,1.2546678366220237e-05,1.0648820513703067e-06,-10.879446711369743,,4.67738089134556e-09,-0.00039483685960088784,0,1
-8.320065,-0.000374,-0.0003923837771113162,-0.00042621838207868745,1.8383777111316232e-05,1.3121321829996543e-05,1.3004128279398801e-05,-10.904041960989453,,5.104302014637328e-09,-0.0003923786728093016,0,1
-8.152116,-0.000373,-0.00038988080095702835,-0.0004247686167188308,1.6880800957028337e-05,1.6933581094782432e-05,7.463928627595135e-06,-10.989333619861261,,5.579147810934605e-09,-0.0003898752218092174,0,1
-7.987185,-0.000372,-0.00038742280263549713,-0.00042334007146912036,1.5422802635497144e-05,1.5697046506318415e-05,-6.8776293836601e-06,-11.079663453069434,,6.088427989907752e-09,-0.00038741671420750723,0,1
-7.815563,-0.00037,-0.0003848650870578444,-0.00042184843636011796,1.4865087057844414e-05,1.462735471564062e-05,-6.411892607976895e-06,-11.11649524496598,,6.66778425201302e-09,-0.0003848584192735924,0,1
-7.650959,-0.000369,-0.0003824119620800214,-0.0004204128253527999,1.34119620800214e-05,1.3543663354083976e-05,-6.575132547161612e-06,-11.219363556681513,,7.275178091593787e-09,-0.00038240468690192985,0,1
-7.482746,-0.000367,-0.0003799050514831067,-0.0004189406556291408,1.2905051483106745e-05,1.2439100812819432e-05,-6.4834842887265785e-06,-11.257891735409423,,7.953089293901519e-09,-0.0003798970983938128,0,1
-7.31808,-0.000366,-0.0003774510025073941,-0.0004174945005107246,1.1451002507394082e-05,1.1384865222069051e-05,-6.394223299009495e-06,-11.377433276565837,,8.677851415800232e-09,-0.0003774423246559783,0,1
-7.146553,-0.000365,-0.0003748947027329594,-0.00041598274358718154,9.894702732959426e-06,1.0289520365277205e-05,-6.299539340744207e-06,-11.523511021507616,,9.503131155005844e-09,-0.0003748851996018044,0,1
-6.984807,-0.000363,-0.0003724841710772101,-0.000414552141376218,9.484171077210103e-06,9.283758670041285e-06,-6.308126006865682e-06,-11.565886351415783,,1.0353124058928572e-08,-0.0003724738179531512,0,1
-6.819736,-0.000362,-0.0003700240863088313,-0.0004130870221395231,8.02408630883126e-06,8.227313091077398e-06,-6.364098144791541e-06,-11.733062751027585,,1.1299023895366978e-08,-0.0003700127872849359,0,1
-6.648178,-0.00036,-0.00036746732453545175,-0.0004115587991329515,7.467324535451723e-06,7.141892911779609e-06,-6.2380002200138776e-06,-11.804973784226052,,1.237378515235658e-08,-0.00036745495075029937,0,1
-6.483621,-0.000359,-0.00036501490000764186,-0.0004100875892553699,6.014900007641859e-06,6.129409080992958e-06,-6.01769521775134e-06,-12.021270832509249,,1.3500624250649194e-08,-0.0003650013993833912,0,1
-6.315331,-0.000357,-0.000362506841864961,-0.0004085775256266105,5.506841864961001e-06,5.139941131368275e-06,-5.8418309707944974e-06,-12.109519263374775,,1.4759233077020881e-08,-0.000362492082631884,0,1
-6.150158,-0.000356,-0.0003600452369710219,-0.0004070899840439995,4.045236971021899e-06,4.181141692918928e-06,-5.3800585072354225e-06,-12.417970425480803,,1.6108561597307568e-08,-0.0003600291284094246,0,1
-5.978772,-0.000354,-0.0003574910385466265,-0.00040554072037489995,3.4910385466265003e-06,3.3346113671175064e-06,-4.853973970004619e-06,-12.565311288187496,,1.76391983064787e-08,-0.00035747339934832,0,1
-5.814145,-0.000352,-0.0003550375707953928,-0.0004040469618606687,3.0375707953928357e-06,2.549012377068919e-06,-4.310157749441427e-06,-12.704452442444001,,1.9246254450971277e-08,-0.00035501832454094183,0,1
-5.646026,-0.000351,-0.0003525320610985043,-0.0004025157973526509,1.5320610985042923e-06,1.9036832867677704e-06,-3.6311973123631786e-06,-13.388896605910904,,2.103859972538037e-08,-0.00035251102249877895,0,1
-5.480978,-0.000349,-0.00035007231910353623,-0.0004010069151697197,1.0723191035362034e-06,1.3379554821593974e-06,-3.252870478381726e-06,-13.745686868401803,,2.2960484575215582e-08,-0.00035004935861896103,0,1
-5.316,-0.000348,-0.00034761362033199186,-0.00039949297756069395,0.0,8.30126989453947e-07,-2.619007951604819e-06,,,2.5057005407979364e-08,-0.00034758856332658386,0,1
-5.144306,-0.000346,-0.0003450548317245319,-0.00039791129333770653,0.0,4.6250168304537326e-07,-1.9955490154871814e-06,,,2.7442400187294533e-08,-0.0003450273893243446,0,1
-4.979871,-0.000344,-0.0003426042253861177,-0.00039639056406442786,0.0,1.572957211006185e-07,-1.400570542563511e-06,,,2.9939552864723507e-08,-0.00034257428583325296,0,1
-4.811474,-0.000343,-0.00034009457260191764,-0.0003948271227475875,0.0,0.0,-4.6220750959858905e-07,,,3.273255174531178e-08,-0.00034006184005017234,0,1
-4.646525,-0.000341,-0.0003376363060229346,-0.0003932896680485448,0.0,0.0,0.0,,,3.5720810940871074e-08,-0.0003376005852119937,0,1
-4.474968,-0.000339,-0.00033507955915274684,-0.00039168421926759133,0.0,0.0,0.0,,,3.9118547765025744e-08,-0.0003350404406049818,0,1
-4.310328,-0.000338,-0.0003326258976600202,-0.0003901372881866077,0.0,0.0,0.0,,,4.2682818959329764e-08,-0.00033258321484106086,0,1
-4.142416,-0.000336,-0.00033012347292382774,-0.00038855327042534925,0.0,0.0,0.0,,,4.6652625315441664e-08,-0.0003300768202985123,0,1
-3.977567,-0.000335,-0.0003276666966640215,-0.00038699184058814726,0.0,0.0,0.0,,,5.090899607753763e-08,-0.00032761578766794396,0,1
-3.812457,-0.000333,-0.00032520603067116377,-0.00038542159790724514,0.0,0.0,0.0,,,5.556137855156947e-08,-0.0003251504692926122,0,1
-3.644195,-0.000331,-0.00032269838981785243,-0.00038381476965276986,0.0,0.0,0.0,,,6.074024132786102e-08,-0.0003226376495765246,0,1
-3.479109,-0.000329,-0.0003202380815015971,-0.00038223170611038286,0.0,0.0,0.0,,,6.629022184030162e-08,-0.00032017179127975684,0,1
-3.30782,-0.000328,-0.00031768532868680326,-0.00038058219937178527,0.0,0.0,0.0,,,7.258539443241352e-08,-0.00031761274329237084,0,1
-3.142942,-0.000326,-0.00031522812023443577,-0.00037898764910219843,0.0,0.0,0.0,,,7.920896826679017e-08,-0.000315148911266169,0,1
-2.97469,-0.000324,-0.0003127206284130421,-0.0003773535224440641,0.0,0.0,0.0,,,8.659155858811751e-08,-0.00031263403685445395,0,1
-2.809612,-0.000322,-0.00031026043932232095,-0.00037574331586915266,0.0,0.0,0.0,,,9.450323510597707e-08,-0.00031016593608721495,0,1
-2.638192,-0.00032,-0.0003077057341894054,-0.0003740639122316193,0.0,0.0,0.0,,,1.0348480297363451e-07,-0.0003076022493864318,0,1
-2.47374,-0.000319,-0.0003052548744967312,-0.00037244565706673013,0.0,0.0,0.0,,,1.1290253785627338e-07,-0.0003051419719588749,0,1
-2.308862,-0.000317,-0.0003027976660443637,-0.0003708161204171336,0.0,0.0,0.0,,,1.2320513800644316e-07,-0.00030267446090635725,0,1
