metric,bayes_median,bayes_q16,bayes_q84,legacy_value,legacy_std,delta
Vp,13.387817064495351,12.967062425053207,14.147669643091705,11.057453,0.33097399999999766,2.3303640644953507
Te,2.17194779553395,2.0580686598744258,2.39334905849439,1.2739332407774429,0.05,0.8980145547565073
ne,5.170206122220521e+17,4.5214314791771565e+17,6.463763068014995e+17,2.269098714397279e+17,5.9120215316196056e+16,2.901107407823242e+17
n_qn,5.170206122220521e+17,4.5214314791771565e+17,6.463763068014995e+17,9.95773578080628e+17,1.0873374815480096e+18,-4.787529658585759e+17
p,2.1703547924210698,2.010316205459656,2.378158459139012,,,
